,t,Q,T
7051,84.0,6.0,44.0
7052,85.0,6.0,44.0
7053,86.0,6.0,44.0
7054,87.0,6.0,44.0
7055,88.0,6.0,44.0
7056,89.0,6.0,44.0
7057,90.0,6.0,45.0
7058,91.0,6.0,45.0
7059,92.0,6.0,45.0
7060,93.0,6.0,45.0
7061,94.0,6.0,45.0
7062,95.0,6.0,46.0
7063,96.0,6.0,45.0
7064,97.0,6.0,46.0
7065,98.0,6.0,46.0
7066,99.0,6.0,45.0
7067,100.0,6.0,46.0
7068,101.0,6.0,46.0
7069,102.0,6.0,46.0
7070,103.0,6.0,46.0
7071,104.0,6.0,46.0
7072,105.0,6.0,46.0
7073,106.0,6.0,47.0
7074,107.0,6.0,47.0
7075,108.0,6.0,47.0
7076,109.0,6.0,47.0
7077,110.0,6.0,47.0
7078,111.0,6.0,47.0
7079,112.0,6.0,47.0
7080,113.0,6.0,48.0
7081,114.0,6.0,47.0
7082,115.0,6.0,47.0
7083,116.0,6.0,47.0
7084,117.0,6.0,48.0
7085,118.0,6.0,48.0
7086,119.0,6.0,48.0
7087,120.0,6.0,48.0
7088,121.0,6.0,48.0
7089,122.0,6.0,48.0
7090,123.0,6.0,48.0
7091,124.0,6.0,49.0
7092,125.0,6.0,49.0
7093,126.0,6.0,49.0
7094,127.0,6.0,49.0
7095,128.0,6.0,49.0
7096,129.0,6.0,49.0
7097,130.0,6.0,49.0
7098,131.0,6.0,50.0
7099,132.0,6.0,50.0
7100,133.0,6.0,50.0
7101,134.0,6.0,50.0
7102,135.0,6.0,50.0
7103,136.0,6.0,50.0
7104,137.0,6.0,50.0
7105,138.0,6.0,51.0
7106,139.0,6.0,51.0
7107,140.0,6.0,51.0
7108,141.0,6.0,51.0
7109,142.0,6.0,51.0
7110,143.0,6.0,51.0
7111,144.0,6.0,51.0
7112,145.0,6.0,52.0
7113,146.0,6.0,52.0
7114,147.0,6.0,52.0
7115,148.0,6.0,52.0
7116,149.0,6.0,52.0
7117,150.0,6.0,52.0
7118,151.0,6.0,52.0
7119,152.0,6.0,53.0
7120,153.0,6.0,53.0
7121,154.0,6.0,53.0
7122,155.0,6.0,53.0
7123,156.0,6.0,53.0
7124,157.0,6.0,53.0
7125,158.0,6.0,53.0
7126,159.0,6.0,53.0
7127,160.0,6.0,53.0
7128,161.0,6.0,53.0
7129,162.0,6.0,54.0
7130,163.0,6.0,54.0
7131,164.0,6.0,54.0
7132,165.0,6.0,54.0
7133,166.0,6.0,54.0
7134,167.0,6.0,54.0
7135,168.0,6.0,55.0
7136,169.0,6.0,54.0
7137,170.0,6.0,55.0
7138,171.0,6.0,55.0
7139,172.0,6.0,55.0
7140,173.0,6.0,55.0
7141,174.0,6.0,55.0
7142,175.0,6.0,55.0
7143,176.0,6.0,55.0
7144,177.0,6.0,55.0
7145,178.0,6.0,56.0
7146,179.0,6.0,56.0
7147,180.0,6.0,56.0
7148,181.0,6.0,56.0
7149,182.0,6.0,56.0
7150,183.0,6.0,56.0
7151,184.0,6.0,56.0
7152,185.0,6.0,57.0
7153,186.0,6.0,56.0
7154,187.0,6.0,56.0
7155,188.0,6.0,57.0
7156,189.0,6.0,57.0
7157,190.0,6.0,57.0
7158,191.0,6.0,57.0
7159,192.0,6.0,58.0
7160,193.0,6.0,58.0
7161,194.0,6.0,57.0
7162,195.0,6.0,58.0
7163,196.0,6.0,58.0
7164,197.0,6.0,58.0
7165,198.0,6.0,58.0
7166,199.0,6.0,58.0
7167,200.0,6.0,58.0
7168,201.0,6.0,58.0
7169,202.0,6.0,58.0
7170,203.0,6.0,58.0
7171,204.0,6.0,58.0
7172,205.0,6.0,59.0
7173,206.0,6.0,59.0
7174,207.0,6.0,59.0
7175,208.0,6.0,59.0
7176,209.0,6.0,59.0
7177,210.0,6.0,59.0
7178,211.0,6.0,59.0
7179,212.0,6.0,60.0
7180,213.0,6.0,60.0
7181,214.0,6.0,59.0
7182,215.0,6.0,60.0
7183,216.0,6.0,60.0
7184,217.0,6.0,60.0
7185,218.0,6.0,60.0
7186,219.0,6.0,60.0
7187,220.0,6.0,60.0
7188,221.0,6.0,60.0
7189,222.0,6.0,61.0
7190,223.0,6.0,61.0
7191,224.0,6.0,61.0
7192,225.0,6.0,61.0
7193,226.0,6.0,61.0
7194,227.0,6.0,61.0
7195,228.0,6.0,61.0
7196,229.0,6.0,61.0
7197,230.0,6.0,61.0
7198,231.0,6.0,62.0
7199,232.0,6.0,62.0
7200,233.0,6.0,62.0
7201,234.0,6.0,62.0
7202,235.0,6.0,62.0
7203,236.0,6.0,62.0
7204,237.0,6.0,62.0
7205,238.0,6.0,62.0
7206,239.0,6.0,63.0
7207,240.0,6.0,63.0
