,t,Q,T
2420,76.0,4.0,37.0
2421,77.0,4.0,37.0
2422,78.0,4.0,37.0
2423,79.0,4.0,37.0
2424,80.0,4.0,37.0
2425,81.0,4.0,37.0
2426,82.0,4.0,37.0
2427,83.0,4.0,37.0
2428,84.0,4.0,38.0
2429,85.0,4.0,38.0
2430,86.0,4.0,38.0
2431,87.0,4.0,38.0
2432,88.0,4.0,37.0
2433,89.0,4.0,38.0
2434,90.0,4.0,38.0
2435,91.0,4.0,38.0
2436,92.0,4.0,38.0
2437,93.0,4.0,38.0
2438,94.0,4.0,38.0
2439,95.0,4.0,38.0
2440,96.0,4.0,38.0
2441,97.0,4.0,38.0
2442,98.0,4.0,38.0
2443,99.0,4.0,39.0
2444,100.0,4.0,39.0
2445,101.0,4.0,38.0
2446,102.0,4.0,38.0
2447,103.0,4.0,38.0
2448,104.0,4.0,39.0
2449,105.0,4.0,39.0
2450,106.0,4.0,38.0
2451,107.0,4.0,38.0
2452,108.0,4.0,39.0
2453,109.0,4.0,39.0
2454,110.0,4.0,39.0
2455,111.0,4.0,39.0
2456,112.0,4.0,39.0
2457,113.0,4.0,39.0
2458,114.0,4.0,39.0
2459,115.0,4.0,39.0
2460,116.0,4.0,39.0
2461,117.0,4.0,39.0
2462,118.0,4.0,39.0
2463,119.0,4.0,39.0
2464,120.0,4.0,40.0
2465,121.0,4.0,40.0
2466,122.0,4.0,40.0
2467,123.0,4.0,40.0
2468,124.0,4.0,40.0
2469,125.0,4.0,40.0
2470,126.0,4.0,40.0
2471,127.0,4.0,40.0
2472,128.0,4.0,40.0
2473,129.0,4.0,40.0
2474,130.0,4.0,40.0
2475,131.0,4.0,40.0
2476,132.0,4.0,40.0
2477,133.0,4.0,40.0
2478,134.0,4.0,40.0
2479,135.0,4.0,40.0
2480,136.0,4.0,40.0
2481,137.0,4.0,41.0
2482,138.0,4.0,40.0
2483,139.0,4.0,40.0
2484,140.0,4.0,41.0
2485,141.0,4.0,41.0
2486,142.0,4.0,41.0
2487,143.0,4.0,41.0
2488,144.0,4.0,41.0
2489,145.0,4.0,41.0
2490,146.0,4.0,41.0
2491,147.0,4.0,41.0
2492,148.0,4.0,41.0
2493,149.0,4.0,41.0
2494,150.0,4.0,42.0
2495,151.0,4.0,41.0
2496,152.0,4.0,41.0
2497,153.0,4.0,41.0
2498,154.0,4.0,41.0
2499,155.0,4.0,41.0
2500,156.0,4.0,42.0
2501,157.0,4.0,41.0
2502,158.0,4.0,42.0
2503,159.0,4.0,42.0
2504,160.0,4.0,42.0
2505,161.0,4.0,42.0
2506,162.0,4.0,42.0
2507,163.0,4.0,42.0
2508,164.0,4.0,42.0
2509,165.0,4.0,42.0
2510,166.0,4.0,42.0
2511,167.0,4.0,42.0
2512,168.0,4.0,42.0
2513,169.0,4.0,43.0
2514,170.0,4.0,42.0
2515,171.0,4.0,43.0
2516,172.0,4.0,43.0
2517,173.0,4.0,42.0
2518,174.0,4.0,43.0
2519,175.0,4.0,42.0
2520,176.0,4.0,42.0
2521,177.0,4.0,43.0
2522,178.0,4.0,43.0
2523,179.0,4.0,43.0
2524,180.0,4.0,43.0
2525,181.0,4.0,43.0
2526,182.0,4.0,43.0
2527,183.0,4.0,43.0
2528,184.0,4.0,43.0
2529,185.0,4.0,43.0
2530,186.0,4.0,43.0
2531,187.0,4.0,43.0
2532,188.0,4.0,44.0
2533,189.0,4.0,43.0
2534,190.0,4.0,43.0
2535,191.0,4.0,43.0
2536,192.0,4.0,44.0
2537,193.0,4.0,44.0
2538,194.0,4.0,44.0
2539,195.0,4.0,43.0
2540,196.0,4.0,43.0
2541,197.0,4.0,44.0
2542,198.0,4.0,44.0
2543,199.0,4.0,44.0
2544,200.0,4.0,44.0
2545,201.0,4.0,44.0
2546,202.0,4.0,44.0
2547,203.0,4.0,43.0
2548,204.0,4.0,44.0
2549,205.0,4.0,44.0
2550,206.0,4.0,44.0
2551,207.0,4.0,44.0
2552,208.0,4.0,44.0
2553,209.0,4.0,44.0
2554,210.0,4.0,45.0
2555,211.0,4.0,44.0
2556,212.0,4.0,45.0
2557,213.0,4.0,45.0
2558,214.0,4.0,45.0
2559,215.0,4.0,45.0
2560,216.0,4.0,45.0
2561,217.0,4.0,45.0
2562,218.0,4.0,45.0
2563,219.0,4.0,45.0
2564,220.0,4.0,45.0
2565,221.0,4.0,45.0
2566,222.0,4.0,45.0
2567,223.0,4.0,45.0
2568,224.0,4.0,45.0
2569,225.0,4.0,46.0
2570,226.0,4.0,45.0
2571,227.0,4.0,46.0
2572,228.0,4.0,45.0
2573,229.0,4.0,45.0
2574,230.0,4.0,45.0
2575,231.0,4.0,46.0
2576,232.0,4.0,45.0
2577,233.0,4.0,46.0
2578,234.0,4.0,46.0
2579,235.0,4.0,46.0
2580,236.0,4.0,46.0
2581,237.0,4.0,46.0
2582,238.0,4.0,46.0
2583,239.0,4.0,46.0
2584,240.0,4.0,46.0
2585,241.0,4.0,46.0
2586,242.0,4.0,46.0
2587,243.0,4.0,46.0
2588,244.0,4.0,46.0
2589,245.0,4.0,46.0
2590,246.0,4.0,46.0
2591,247.0,4.0,46.0
2592,248.0,4.0,47.0
2593,249.0,4.0,46.0
2594,250.0,4.0,47.0
2595,251.0,4.0,47.0
2596,252.0,4.0,47.0
2597,253.0,4.0,47.0
2598,254.0,4.0,47.0
2599,255.0,4.0,47.0
2600,256.0,4.0,47.0
2601,257.0,4.0,47.0
2602,258.0,4.0,47.0
2603,259.0,4.0,47.0
2604,260.0,4.0,47.0
2605,261.0,4.0,47.0
2606,262.0,4.0,47.0
2607,263.0,4.0,47.0
2608,264.0,4.0,47.0
2609,265.0,4.0,47.0
2610,266.0,4.0,47.0
2611,267.0,4.0,47.0
2612,268.0,4.0,48.0
2613,269.0,4.0,47.0
2614,270.0,4.0,48.0
2615,271.0,4.0,47.0
2616,272.0,4.0,48.0
2617,273.0,4.0,48.0
2618,274.0,4.0,48.0
2619,275.0,4.0,48.0
2620,276.0,4.0,48.0
2621,277.0,4.0,48.0
2622,278.0,4.0,48.0
2623,279.0,4.0,48.0
2624,280.0,4.0,48.0
2625,281.0,4.0,48.0
2626,282.0,4.0,48.0
2627,283.0,4.0,48.0
2628,284.0,4.0,48.0
2629,285.0,4.0,48.0
2630,286.0,4.0,48.0
2631,287.0,4.0,49.0
2632,288.0,4.0,48.0
2633,289.0,4.0,48.0
2634,290.0,4.0,48.0
2635,291.0,4.0,48.0
2636,292.0,4.0,48.0
2637,293.0,4.0,49.0
2638,294.0,4.0,49.0
2639,295.0,4.0,49.0
2640,296.0,4.0,49.0
2641,297.0,4.0,49.0
2642,298.0,4.0,48.0
2643,299.0,4.0,49.0
2644,300.0,4.0,49.0
2645,301.0,4.0,48.0
2646,302.0,4.0,49.0
2647,303.0,4.0,49.0
2648,304.0,4.0,49.0
2649,305.0,4.0,49.0
2650,306.0,4.0,49.0
2651,307.0,4.0,49.0
2652,308.0,4.0,50.0
2653,309.0,4.0,49.0
2654,310.0,4.0,49.0
2655,311.0,4.0,49.0
2656,312.0,4.0,49.0
2657,313.0,4.0,49.0
2658,314.0,4.0,49.0
2659,315.0,4.0,49.0
2660,316.0,4.0,49.0
2661,317.0,4.0,50.0
2662,318.0,4.0,50.0
2663,319.0,4.0,50.0
2664,320.0,4.0,50.0
2665,321.0,4.0,50.0
2666,322.0,4.0,50.0
2667,323.0,4.0,50.0
2668,324.0,4.0,50.0
2669,325.0,4.0,50.0
2670,326.0,4.0,50.0
2671,327.0,4.0,50.0
2672,328.0,4.0,50.0
2673,329.0,4.0,50.0
2674,330.0,4.0,50.0
2675,331.0,4.0,50.0
2676,332.0,4.0,50.0
2677,333.0,4.0,50.0
2678,334.0,4.0,50.0
2679,335.0,4.0,50.0
2680,336.0,4.0,50.0
2681,337.0,4.0,50.0
2682,338.0,4.0,50.0
2683,339.0,4.0,51.0
2684,340.0,4.0,50.0
2685,341.0,4.0,50.0
2686,342.0,4.0,50.0
2687,343.0,4.0,50.0
2688,344.0,4.0,51.0
2689,345.0,4.0,51.0
2690,346.0,4.0,50.0
2691,347.0,4.0,51.0
2692,348.0,4.0,51.0
2693,349.0,4.0,50.0
2694,350.0,4.0,51.0
2695,351.0,4.0,50.0
2696,352.0,4.0,51.0
2697,353.0,4.0,51.0
2698,354.0,4.0,51.0
2699,355.0,4.0,51.0
2700,356.0,4.0,51.0
2701,357.0,4.0,51.0
2702,358.0,4.0,51.0
2703,359.0,4.0,51.0
2704,360.0,4.0,51.0
2705,361.0,4.0,51.0
2706,362.0,4.0,51.0
2707,363.0,4.0,51.0
2708,364.0,4.0,51.0
2709,365.0,4.0,51.0
2710,366.0,4.0,51.0
2711,367.0,4.0,52.0
2712,368.0,4.0,52.0
2713,369.0,4.0,51.0
2714,370.0,4.0,52.0
2715,371.0,4.0,51.0
2716,372.0,4.0,51.0
2717,373.0,4.0,51.0
2718,374.0,4.0,52.0
2719,375.0,4.0,51.0
2720,376.0,4.0,52.0
2721,377.0,4.0,52.0
2722,378.0,4.0,51.0
2723,379.0,4.0,52.0
2724,380.0,4.0,52.0
2725,381.0,4.0,52.0
2726,382.0,4.0,52.0
2727,383.0,4.0,52.0
2728,384.0,4.0,52.0
2729,385.0,4.0,52.0
2730,386.0,4.0,52.0
2731,387.0,4.0,52.0
2732,388.0,4.0,52.0
2733,389.0,4.0,52.0
2734,390.0,4.0,52.0
2735,391.0,4.0,52.0
2736,392.0,4.0,52.0
2737,393.0,4.0,52.0
2738,394.0,4.0,52.0
2739,395.0,4.0,52.0
2740,396.0,4.0,52.0
2741,397.0,4.0,53.0
2742,398.0,4.0,53.0
2743,399.0,4.0,52.0
2744,400.0,4.0,52.0
2745,401.0,4.0,52.0
2746,402.0,4.0,52.0
2747,403.0,4.0,52.0
2748,404.0,4.0,53.0
2749,405.0,4.0,52.0
2750,406.0,4.0,52.0
2751,407.0,4.0,53.0
2752,408.0,4.0,53.0
2753,409.0,4.0,53.0
2754,410.0,4.0,53.0
2755,411.0,4.0,52.0
2756,412.0,4.0,53.0
2757,413.0,4.0,53.0
2758,414.0,4.0,52.0
2759,415.0,4.0,53.0
2760,416.0,4.0,53.0
2761,417.0,4.0,53.0
2762,418.0,4.0,53.0
2763,419.0,4.0,53.0
2764,420.0,4.0,53.0
2765,421.0,4.0,53.0
2766,422.0,4.0,53.0
2767,423.0,4.0,53.0
2768,424.0,4.0,53.0
2769,425.0,4.0,53.0
2770,426.0,4.0,53.0
2771,427.0,4.0,53.0
2772,428.0,4.0,53.0
2773,429.0,4.0,53.0
2774,430.0,4.0,53.0
2775,431.0,4.0,53.0
2776,432.0,4.0,53.0
2777,433.0,4.0,53.0
2778,434.0,4.0,53.0
2779,435.0,4.0,53.0
2780,436.0,4.0,53.0
2781,437.0,4.0,53.0
2782,438.0,4.0,53.0
2783,439.0,4.0,53.0
2784,440.0,4.0,53.0
2785,441.0,4.0,54.0
2786,442.0,4.0,54.0
2787,443.0,4.0,54.0
2788,444.0,4.0,54.0
2789,445.0,4.0,54.0
2790,446.0,4.0,54.0
2791,447.0,4.0,54.0
2792,448.0,4.0,54.0
2793,449.0,4.0,53.0
2794,450.0,4.0,54.0
2795,451.0,4.0,54.0
2796,452.0,4.0,54.0
2797,453.0,4.0,54.0
2798,454.0,4.0,54.0
2799,455.0,4.0,54.0
2800,456.0,4.0,54.0
2801,457.0,4.0,54.0
2802,458.0,4.0,54.0
2803,459.0,4.0,54.0
2804,460.0,4.0,54.0
2805,461.0,4.0,54.0
2806,462.0,4.0,54.0
2807,463.0,4.0,54.0
2808,464.0,4.0,54.0
2809,465.0,4.0,54.0
2810,466.0,4.0,54.0
2811,467.0,4.0,54.0
2812,468.0,4.0,54.0
2813,469.0,4.0,54.0
2814,470.0,4.0,54.0
2815,471.0,4.0,54.0
2816,472.0,4.0,54.0
2817,473.0,4.0,54.0
2818,474.0,4.0,54.0
2819,475.0,4.0,54.0
2820,476.0,4.0,54.0
2821,477.0,4.0,54.0
2822,478.0,4.0,54.0
2823,479.0,4.0,54.0
2824,480.0,4.0,54.0
2825,481.0,4.0,55.0
2826,482.0,4.0,54.0
2827,483.0,4.0,54.0
2828,484.0,4.0,54.0
2829,485.0,4.0,55.0
2830,486.0,4.0,54.0
2831,487.0,4.0,55.0
2832,488.0,4.0,55.0
2833,490.0,4.0,54.0
2834,491.0,4.0,55.0
2835,493.0,4.0,55.0
2836,494.0,4.0,55.0
2837,495.0,4.0,55.0
2838,496.0,4.0,55.0
2839,497.0,4.0,55.0
2840,498.0,4.0,55.0
2841,499.0,4.0,55.0
2842,500.0,4.0,55.0
2843,501.0,4.0,55.0
2844,502.0,4.0,55.0
2845,503.0,4.0,55.0
2846,504.0,4.0,55.0
2847,505.0,4.0,55.0
2848,506.0,4.0,55.0
2849,507.0,4.0,55.0
2850,508.0,4.0,55.0
2851,509.0,4.0,55.0
2852,510.0,4.0,55.0
2853,511.0,4.0,55.0
2854,512.0,4.0,55.0
2855,513.0,4.0,55.0
2856,514.0,4.0,56.0
2857,515.0,4.0,55.0
2858,516.0,4.0,55.0
2859,517.0,4.0,55.0
2860,518.0,4.0,55.0
2861,519.0,4.0,56.0
2862,520.0,4.0,55.0
2863,521.0,4.0,55.0
2864,522.0,4.0,55.0
2865,523.0,4.0,55.0
2866,524.0,4.0,56.0
2867,525.0,4.0,56.0
2868,526.0,4.0,56.0
2869,527.0,4.0,55.0
2870,528.0,4.0,55.0
2871,529.0,4.0,56.0
2872,530.0,4.0,56.0
2873,531.0,4.0,56.0
2874,532.0,4.0,56.0
2875,533.0,4.0,56.0
2876,534.0,4.0,55.0
2877,535.0,4.0,55.0
2878,536.0,4.0,56.0
2879,537.0,4.0,56.0
2880,538.0,4.0,56.0
2881,539.0,4.0,55.0
2882,540.0,4.0,56.0
2883,541.0,4.0,56.0
2884,542.0,4.0,56.0
2885,543.0,4.0,56.0
2886,544.0,4.0,56.0
2887,545.0,4.0,56.0
2888,546.0,4.0,56.0
2889,547.0,4.0,56.0
2890,548.0,4.0,56.0
2891,549.0,4.0,56.0
2892,550.0,4.0,56.0
2893,551.0,4.0,56.0
2894,552.0,4.0,56.0
2895,553.0,4.0,57.0
2896,554.0,4.0,56.0
2897,555.0,4.0,56.0
2898,556.0,4.0,56.0
2899,557.0,4.0,56.0
2900,558.0,4.0,56.0
2901,559.0,4.0,57.0
2902,560.0,4.0,56.0
2903,561.0,4.0,56.0
2904,562.0,4.0,56.0
2905,563.0,4.0,56.0
2906,564.0,4.0,56.0
2907,565.0,4.0,56.0
2908,566.0,4.0,56.0
2909,567.0,4.0,57.0
2910,568.0,4.0,56.0
2911,569.0,4.0,57.0
2912,570.0,4.0,57.0
2913,571.0,4.0,56.0
2914,572.0,4.0,56.0
2915,573.0,4.0,56.0
2916,574.0,4.0,56.0
2917,575.0,4.0,57.0
2918,576.0,4.0,57.0
2919,577.0,4.0,57.0
2920,578.0,4.0,56.0
2921,579.0,4.0,57.0
2922,580.0,4.0,57.0
2923,581.0,4.0,57.0
2924,582.0,4.0,57.0
2925,583.0,4.0,57.0
2926,584.0,4.0,57.0
2927,585.0,4.0,57.0
2928,586.0,4.0,57.0
2929,587.0,4.0,57.0
2930,588.0,4.0,57.0
2931,589.0,4.0,57.0
2932,590.0,4.0,57.0
2933,591.0,4.0,57.0
2934,592.0,4.0,57.0
2935,593.0,4.0,57.0
2936,594.0,4.0,57.0
2937,595.0,4.0,57.0
2938,596.0,4.0,57.0
2939,597.0,4.0,57.0
2940,598.0,4.0,57.0
2941,599.0,4.0,57.0
2942,600.0,4.0,57.0
