,t,Q,T
1642,99.5,5.0,42.290012
1643,100.0,5.0,42.336605
1644,100.5,5.0,42.383144
1645,101.0,5.0,42.429638
1646,101.5,5.0,42.476078
1647,102.0,5.0,42.522465
1648,102.5,5.0,42.5688
1649,103.0,5.0,42.61509
1650,103.5,5.0,42.661324
1651,104.0,5.0,42.707508
1652,104.5,5.0,42.753643
1653,105.0,5.0,42.799725
1654,105.5,5.0,42.84576
1655,106.0,5.0,42.89175
1656,106.5,5.0,42.937687
1657,107.0,5.0,42.983578
1658,107.5,5.0,43.029427
1659,108.0,5.0,43.07523
1660,108.5,5.0,43.12099
1661,109.0,5.0,43.166706
1662,109.5,5.0,43.212376
1663,110.0,5.0,43.25802
1664,110.5,5.0,43.303616
1665,111.0,5.0,43.34918
1666,111.5,5.0,43.39471
1667,112.0,5.0,43.440212
1668,112.5,5.0,43.48568
1669,113.0,5.0,43.531124
1670,113.5,5.0,43.576534
1671,114.0,5.0,43.62193
1672,114.5,5.0,43.6673
1673,115.0,5.0,43.712654
1674,115.5,5.0,43.757988
1675,116.0,5.0,43.803307
1676,116.5,5.0,43.848618
1677,117.0,5.0,43.893917
1678,117.5,5.0,43.939205
1679,118.0,5.0,43.9845
1680,118.5,5.0,44.029785
1681,119.0,5.0,44.07507
1682,119.5,5.0,44.120358
1683,120.0,5.0,44.165653
1684,120.5,5.0,44.210957
1685,121.0,5.0,44.256268
1686,121.5,5.0,44.301594
1687,122.0,5.0,44.346935
1688,122.5,5.0,44.392296
1689,123.0,5.0,44.437675
1690,123.5,5.0,44.483078
1691,124.0,5.0,44.5285
1692,124.5,5.0,44.573956
1693,125.0,5.0,44.619434
1694,125.5,5.0,44.66495
1695,126.0,5.0,44.710495
1696,126.5,5.0,44.756073
1697,127.0,5.0,44.801693
1698,127.5,5.0,44.847347
1699,128.0,5.0,44.893036
1700,128.5,5.0,44.938778
1701,129.0,5.0,44.984554
1702,129.5,5.0,45.030384
1703,130.0,5.0,45.076244
1704,130.5,5.0,45.12216
1705,131.0,5.0,45.168125
1706,131.5,5.0,45.214138
1707,132.0,5.0,45.260193
1708,132.5,5.0,45.306297
1709,133.0,5.0,45.352455
1710,133.5,5.0,45.398663
1711,134.0,5.0,45.444916
1712,134.5,5.0,45.491222
1713,135.0,5.0,45.53757
1714,135.5,5.0,45.583973
1715,136.0,5.0,45.63042
1716,136.5,5.0,45.676918
1717,137.0,5.0,45.72346
1718,137.5,5.0,45.770046
1719,138.0,5.0,45.816677
1720,138.5,5.0,45.863346
1721,139.0,5.0,45.91006
1722,139.5,5.0,45.95681
1723,140.0,5.0,46.003597
1724,140.5,5.0,46.05042
1725,141.0,5.0,46.09727
1726,141.5,5.0,46.144154
1727,142.0,5.0,46.191063
1728,142.5,5.0,46.237995
1729,143.0,5.0,46.284954
1730,143.5,5.0,46.33193
1731,144.0,5.0,46.378918
1732,144.5,5.0,46.425915
1733,145.0,5.0,46.472923
1734,145.5,5.0,46.51994
1735,146.0,5.0,46.56695
1736,146.5,5.0,46.613964
1737,147.0,5.0,46.66097
1738,147.5,5.0,46.707966
1739,148.0,5.0,46.754948
1740,148.5,5.0,46.801907
1741,149.0,5.0,46.84885
1742,149.5,5.0,46.895767
1743,150.0,5.0,46.94265
1744,150.5,5.0,46.989502
1745,151.0,5.0,47.036312
1746,151.5,5.0,47.08308
1747,152.0,5.0,47.129803
1748,152.5,5.0,47.17647
1749,153.0,5.0,47.223087
1750,153.5,5.0,47.26965
1751,154.0,5.0,47.31614
1752,154.5,5.0,47.36256
1753,155.0,5.0,47.408916
1754,155.5,5.0,47.455196
1755,156.0,5.0,47.5014
1756,156.5,5.0,47.54752
1757,157.0,5.0,47.593555
1758,157.5,5.0,47.639496
1759,158.0,5.0,47.685352
1760,158.5,5.0,47.73111
1761,159.0,5.0,47.776768
1762,159.5,5.0,47.822323
1763,160.0,5.0,47.86778
1764,160.5,5.0,47.913128
1765,161.0,5.0,47.958363
1766,161.5,5.0,48.003498
1767,162.0,5.0,48.048508
1768,162.5,5.0,48.093407
1769,163.0,5.0,48.13819
1770,163.5,5.0,48.182854
1771,164.0,5.0,48.227398
1772,164.5,5.0,48.271824
1773,165.0,5.0,48.316128
1774,165.5,5.0,48.360302
1775,166.0,5.0,48.404358
1776,166.5,5.0,48.44829
1777,167.0,5.0,48.4921
1778,167.5,5.0,48.535778
1779,168.0,5.0,48.579338
1780,168.5,5.0,48.622776
1781,169.0,5.0,48.66609
1782,169.5,5.0,48.709274
1783,170.0,5.0,48.75234
1784,170.5,5.0,48.795284
1785,171.0,5.0,48.838108
1786,171.5,5.0,48.880814
1787,172.0,5.0,48.923397
1788,172.5,5.0,48.96587
1789,173.0,5.0,49.00823
1790,173.5,5.0,49.05047
1791,174.0,5.0,49.092598
1792,174.5,5.0,49.13462
1793,175.0,5.0,49.176533
1794,175.5,5.0,49.21834
1795,176.0,5.0,49.26005
1796,176.5,5.0,49.30166
1797,177.0,5.0,49.34317
1798,177.5,5.0,49.38458
1799,178.0,5.0,49.4259
1800,178.5,5.0,49.46713
1801,179.0,5.0,49.50827
1802,179.5,5.0,49.549328
1803,180.0,5.0,49.590305
1804,180.5,5.0,49.6312
1805,181.0,5.0,49.672016
1806,181.5,5.0,49.71276
1807,182.0,5.0,49.753437
1808,182.5,5.0,49.79405
1809,183.0,5.0,49.834587
1810,183.5,5.0,49.87507
1811,184.0,5.0,49.915485
1812,184.5,5.0,49.955853
1813,185.0,5.0,49.996162
1814,185.5,5.0,50.036423
1815,186.0,5.0,50.076633
1816,186.5,5.0,50.116802
1817,187.0,5.0,50.156925
1818,187.5,5.0,50.197002
1819,188.0,5.0,50.23705
1820,188.5,5.0,50.277058
1821,189.0,5.0,50.317036
1822,189.5,5.0,50.356983
1823,190.0,5.0,50.3969
1824,190.5,5.0,50.43679
1825,191.0,5.0,50.476658
1826,191.5,5.0,50.5165
1827,192.0,5.0,50.55632
1828,192.5,5.0,50.596127
1829,193.0,5.0,50.635914
1830,193.5,5.0,50.675686
1831,194.0,5.0,50.715443
1832,194.5,5.0,50.75518
1833,195.0,5.0,50.794914
1834,195.5,5.0,50.834637
1835,196.0,5.0,50.87435
1836,196.5,5.0,50.91405
1837,197.0,5.0,50.953747
1838,197.5,5.0,50.993435
1839,198.0,5.0,51.033115
1840,198.5,5.0,51.072796
1841,199.0,5.0,51.11246
1842,199.5,5.0,51.15213
1843,200.0,5.0,51.19179
1844,200.5,5.0,51.231445
1845,201.0,5.0,51.271095
1846,201.5,5.0,51.31074
1847,202.0,5.0,51.350376
1848,202.5,5.0,51.39001
1849,203.0,5.0,51.429634
1850,203.5,5.0,51.46925
1851,204.0,5.0,51.50886
1852,204.5,5.0,51.548462
1853,205.0,5.0,51.588055
1854,205.5,5.0,51.627636
1855,206.0,5.0,51.667206
1856,206.5,5.0,51.70676
1857,207.0,5.0,51.746307
1858,207.5,5.0,51.78584
1859,208.0,5.0,51.825348
1860,208.5,5.0,51.864845
1861,209.0,5.0,51.90432
1862,209.5,5.0,51.943775
1863,210.0,5.0,51.98321
1864,210.5,5.0,52.022617
1865,211.0,5.0,52.062008
1866,211.5,5.0,52.101364
1867,212.0,5.0,52.140697
1868,212.5,5.0,52.179996
1869,213.0,5.0,52.219265
1870,213.5,5.0,52.258503
1871,214.0,5.0,52.2977
1872,214.5,5.0,52.336864
1873,215.0,5.0,52.375988
1874,215.5,5.0,52.415073
1875,216.0,5.0,52.454113
1876,216.5,5.0,52.493114
1877,217.0,5.0,52.532063
1878,217.5,5.0,52.570972
1879,218.0,5.0,52.60983
1880,218.5,5.0,52.648632
1881,219.0,5.0,52.68739
1882,219.5,5.0,52.726093
1883,220.0,5.0,52.76473
1884,220.5,5.0,52.803318
1885,221.0,5.0,52.841854
1886,221.5,5.0,52.880325
1887,222.0,5.0,52.918728
1888,222.5,5.0,52.957073
1889,223.0,5.0,52.99536
1890,223.5,5.0,53.033573
1891,224.0,5.0,53.07173
1892,224.5,5.0,53.109818
1893,225.0,5.0,53.14784
1894,225.5,5.0,53.185783
1895,226.0,5.0,53.223663
1896,226.5,5.0,53.261475
1897,227.0,5.0,53.29921
1898,227.5,5.0,53.33688
1899,228.0,5.0,53.374474
1900,228.5,5.0,53.41199
1901,229.0,5.0,53.449444
1902,229.5,5.0,53.48682
1903,230.0,5.0,53.52412
1904,230.5,5.0,53.561344
1905,231.0,5.0,53.5985
1906,231.5,5.0,53.63558
1907,232.0,5.0,53.67258
1908,232.5,5.0,53.709515
1909,233.0,5.0,53.746376
1910,233.5,5.0,53.78316
1911,234.0,5.0,53.819874
1912,234.5,5.0,53.856514
1913,235.0,5.0,53.89308
1914,235.5,5.0,53.929577
1915,236.0,5.0,53.966
1916,236.5,5.0,54.00236
1917,237.0,5.0,54.038647
1918,237.5,5.0,54.074863
1919,238.0,5.0,54.11101
1920,238.5,5.0,54.1471
1921,239.0,5.0,54.183117
1922,239.5,5.0,54.21907
1923,240.0,5.0,54.254963
1924,240.5,5.0,54.290787
1925,241.0,5.0,54.326546
1926,241.5,5.0,54.362255
1927,242.0,5.0,54.3979
1928,242.5,5.0,54.43349
1929,243.0,5.0,54.469017
1930,243.5,5.0,54.50449
1931,244.0,5.0,54.539906
1932,244.5,5.0,54.575275
1933,245.0,5.0,54.610588
1934,245.5,5.0,54.645855
1935,246.0,5.0,54.68106
1936,246.5,5.0,54.716225
1937,247.0,5.0,54.751347
1938,247.5,5.0,54.786415
1939,248.0,5.0,54.82144
1940,248.5,5.0,54.856422
1941,249.0,5.0,54.89136
1942,249.5,5.0,54.926258
1943,250.0,5.0,54.961117
1944,250.5,5.0,54.99593
1945,251.0,5.0,55.030704
1946,251.5,5.0,55.06544
1947,252.0,5.0,55.100147
1948,252.5,5.0,55.13481
1949,253.0,5.0,55.169437
1950,253.5,5.0,55.204033
1951,254.0,5.0,55.238594
1952,254.5,5.0,55.27312
1953,255.0,5.0,55.307613
1954,255.5,5.0,55.34207
1955,256.0,5.0,55.3765
1956,256.5,5.0,55.410892
1957,257.0,5.0,55.445255
1958,257.5,5.0,55.479588
1959,258.0,5.0,55.513885
1960,258.5,5.0,55.54815
1961,259.0,5.0,55.582386
1962,259.5,5.0,55.61659
1963,260.0,5.0,55.65076
1964,260.5,5.0,55.684902
1965,261.0,5.0,55.719006
1966,261.5,5.0,55.75308
1967,262.0,5.0,55.787117
1968,262.5,5.0,55.821125
1969,263.0,5.0,55.8551
1970,263.5,5.0,55.88903
1971,264.0,5.0,55.922935
1972,264.5,5.0,55.9568
1973,265.0,5.0,55.990627
1974,265.5,5.0,56.02442
1975,266.0,5.0,56.058174
1976,266.5,5.0,56.09189
1977,267.0,5.0,56.12556
1978,267.5,5.0,56.1592
1979,268.0,5.0,56.192787
1980,268.5,5.0,56.226337
1981,269.0,5.0,56.259842
1982,269.5,5.0,56.2933
1983,270.0,5.0,56.326717
1984,270.5,5.0,56.36009
1985,271.0,5.0,56.39341
1986,271.5,5.0,56.426685
1987,272.0,5.0,56.45991
1988,272.5,5.0,56.493084
1989,273.0,5.0,56.52621
1990,273.5,5.0,56.559284
1991,274.0,5.0,56.592304
1992,274.5,5.0,56.62527
1993,275.0,5.0,56.658184
1994,275.5,5.0,56.691044
1995,276.0,5.0,56.723846
1996,276.5,5.0,56.75659
1997,277.0,5.0,56.78928
1998,277.5,5.0,56.821915
1999,278.0,5.0,56.85449
2000,278.5,5.0,56.887005
2001,279.0,5.0,56.91946
2002,279.5,5.0,56.951855
2003,280.0,5.0,56.984188
2004,280.5,5.0,57.016468
2005,281.0,5.0,57.04868
2006,281.5,5.0,57.080837
2007,282.0,5.0,57.112934
2008,282.5,5.0,57.144962
2009,283.0,5.0,57.176937
2010,283.5,5.0,57.208843
2011,284.0,5.0,57.240696
2012,284.5,5.0,57.272484
2013,285.0,5.0,57.30421
2014,285.5,5.0,57.33588
2015,286.0,5.0,57.367485
2016,286.5,5.0,57.399033
2017,287.0,5.0,57.430523
2018,287.5,5.0,57.46195
2019,288.0,5.0,57.493313
2020,288.5,5.0,57.524628
2021,289.0,5.0,57.55588
2022,289.5,5.0,57.587074
2023,290.0,5.0,57.618214
2024,290.5,5.0,57.649296
2025,291.0,5.0,57.680317
2026,291.5,5.0,57.711292
2027,292.0,5.0,57.742207
2028,292.5,5.0,57.773075
2029,293.0,5.0,57.803883
2030,293.5,5.0,57.834644
2031,294.0,5.0,57.865353
2032,294.5,5.0,57.896004
2033,295.0,5.0,57.926617
2034,295.5,5.0,57.957172
2035,296.0,5.0,57.987686
2036,296.5,5.0,58.018147
2037,297.0,5.0,58.048565
2038,297.5,5.0,58.078938
2039,298.0,5.0,58.109264
2040,298.5,5.0,58.13955
2041,299.0,5.0,58.169792
2042,299.5,5.0,58.19999
2043,300.0,5.0,58.230145
2044,300.5,5.0,58.26026
2045,301.0,5.0,58.290348
2046,301.5,5.0,58.320385
