,t,TG,DG,MG,G,ME,T
280,140.0,0.05414049440790258,0.06504226619914609,0.05949389238559962,0.48083717200735154,1.5857472739924008,50.94612259673292
281,140.5,0.053917946890036324,0.06477433696580888,0.05930257651306833,0.4815189646310863,1.5871420908852052,51.00228520637273
282,141.0,0.05369753274877969,0.06450913088621152,0.05911306925068588,0.48219409211432274,1.5885232527305522,51.058410026737675
283,141.5,0.05347923120756073,0.0642466146075279,0.05892534712802651,0.4828626320568847,1.5898909120342357,51.11449708880647
284,142.0,0.053263021600859384,0.06398675516581812,0.0587393869765471,0.48352466125677523,1.5912452198892388,51.17054642355785
285,142.5,0.05304888349008304,0.06372952034839977,0.05855516646194732,0.4841802546995697,1.5925863243710043,51.22655806673648
286,143.0,0.05283679677924988,0.06347487904396334,0.05837266457895578,0.4848294845978308,1.5939143689953683,51.28253206361896
287,143.5,0.0526267409858598,0.06322279886385446,0.058191858118125224,0.4854724270321603,1.5952295031965869,51.33846843803507
288,144.0,0.05241869612779663,0.06297324905738375,0.0580127261057968,0.48610915370902263,1.5965318693960462,51.39436723049546
289,144.5,0.052212642508022114,0.06272619976343533,0.05783524859649999,0.4867397341320424,1.5978216063525634,51.45022848865969
290,145.0,0.05200856044428627,0.062481621102969453,0.05765940528671222,0.4873642381660319,1.5990988531744905,51.50605225542138
291,145.5,0.051806430214084424,0.062239483004385886,0.057485175295456055,0.4879827364860735,1.6003637500535193,51.56183856652521
292,146.0,0.05160623253408553,0.06199975679138037,0.057312539627096114,0.48859529604743784,1.6016164311878869,51.61758747201373
293,146.5,0.051407948141974795,0.06176241376080608,0.057141478915723694,0.4892019841814953,1.60285703113674,51.67329901716353
294,147.0,0.05121155779506012,0.06152742518423063,0.056971973472947475,0.48980286854776167,1.6040856847734113,51.728973242485246
295,147.5,0.05101704273554625,0.06129476386261094,0.05680400573385835,0.49039801266798433,1.6053025203342814,51.784610205170374
296,148.0,0.05082438413252765,0.06106440221401024,0.05663755717679882,0.49098748147666316,1.6065076679975983,51.84020995287848
297,148.5,0.05063356348478832,0.060836313642467645,0.05647261055327513,0.4915713373194688,1.6077012537074251,51.895772542801055
298,149.0,0.050444562071393806,0.06061047065919038,0.05630914686916827,0.4921496454002474,1.60888340759827,51.95129801544873
299,149.5,0.05025736174131135,0.06038684759168919,0.056147149814209235,0.4927224658527901,1.6100542517784788,52.006786432778945
300,150.0,0.050071944380609995,0.06016541871584401,0.055986602629189766,0.49328985927435615,1.6112139087972928,52.06223785198319
301,150.5,0.0498882919588917,0.059946158420622675,0.05582748842760499,0.49385188619288056,1.612362500854475,52.11765232786998
302,151.0,0.04970638662454858,0.05972904153704498,0.055669790758035166,0.4944086060803712,1.6135001482942297,52.1730299176308
303,151.5,0.049526210705626426,0.059514043332328015,0.05551349358645441,0.49496007737559106,1.6146269696320108,52.22837068084011
304,152.0,0.049347746710673025,0.059301139503553355,0.055358581279823876,0.4955063575059496,1.615743081581051,52.28367467945535
305,152.5,0.049170977376466085,0.0590903063334618,0.0552050388583296,0.4960475024317424,1.616848598345349,52.338941980199934
306,153.0,0.0489958853912599,0.058881519711674865,0.05505285035443557,0.49658356954262955,1.6179436360484356,52.39417264026534
307,153.5,0.048822453664987074,0.05867475610207582,0.0549020005151302,0.49711461471780677,1.6190283082857575,52.44936672160902
308,154.0,0.04865066537687423,0.05846999269738193,0.05475247502600684,0.49764069189973686,1.6201027254486071,52.50452429333734
309,154.5,0.04848050375331886,0.058267206615711054,0.05460425911205851,0.49816185551891146,1.6211669983965633,52.55964541979073
310,155.0,0.048311952198423005,0.05806637537273836,0.05445733839480686,0.4986781590340317,1.622221236264448,52.6147301676926
311,155.5,0.04814499429465003,0.05786747687728096,0.0543116988744015,0.4991896549536674,1.623265546487087,52.66977860614932
312,156.0,0.047979613671991064,0.05767048895755571,0.054167326110426496,0.4996963962600266,1.6243000369584895,52.724790799501314
313,156.5,0.04781579413437597,0.05747538982664861,0.05402420607661857,0.5001984349623567,1.625324813866957,52.779766814471984
314,157.0,0.04765351974635695,0.05728215838902376,0.05388232567491261,0.5006958211897066,1.6263399803079697,52.83470672493367
315,157.5,0.04749277466657464,0.057090773619363856,0.053741671600838904,0.5011886051132225,1.6273456391607102,52.88961060237572
316,158.0,0.04733354310310855,0.05690121440562287,0.05360223010881528,0.5016768373824532,1.628341893770614,52.944478513521545
317,158.5,0.047175809476479244,0.056713460156373116,0.0534639881340887,0.5021605672330588,1.629328845123728,52.9993105298605
318,159.0,0.04701955825639239,0.05652749019337652,0.053326932177046524,0.5026398443731844,1.6303065946670239,53.05410671811599
319,159.5,0.046864774162595164,0.05634328450287233,0.05319104969184888,0.5031147166426835,1.6312752408146216,53.10886715216034
320,160.0,0.046711442047193207,0.05616082328403596,0.053056328213797674,0.503585231454973,1.6322348810765515,53.16359190586591
321,160.5,0.046559546732796844,0.05598008634960531,0.052922754296529956,0.5040514376210677,1.6331856148058697,53.2182810435731
322,161.0,0.046409073363609415,0.055801054458092095,0.05279031601782242,0.504513381160476,1.634127536975166,53.27293464153723
323,161.5,0.04626000713682639,0.05562370828207191,0.0526590009851677,0.5049711085959339,1.6350607430402102,53.327552771247674
324,162.0,0.04611233333743804,0.05544802855083219,0.052528796658551764,0.5054246664531779,1.6359853282274706,53.382135501810794
325,162.5,0.04596603733559419,0.05527399604940366,0.05239969037581737,0.5058741012391846,1.6369013875185936,53.43668289995
326,163.0,0.04582110466089013,0.0551015919090746,0.052271669909521395,0.5063194585205137,1.63780901428966,53.49119503477167
327,163.5,0.04567752104168309,0.05493079775274929,0.052144723706196584,0.5067607824993708,1.6387082996632565,53.54567198014814
328,164.0,0.04553527221958542,0.054761594976038434,0.05201883950198044,0.5071981183023955,1.6395993358871874,53.60011380280282
329,164.5,0.0453943440180077,0.054593965029452456,0.0518940049336902,0.5076315110188494,1.6404822149533829,53.65452056707611
330,165.0,0.04525472248798623,0.05442788998822543,0.05177020862648555,0.5080610038973026,1.641357025933106,53.70889234445739
331,165.5,0.04511639369320628,0.05426335170612327,0.05164743851257952,0.5084866410880907,1.6422238589955562,53.763229199287075
332,166.0,0.044979343849420435,0.054100332374716495,0.05152568297439956,0.5089084658014633,1.6430828027279072,53.81753119828856
333,166.5,0.04484355918177035,0.05393881396514857,0.051404929746299816,0.5093265221067811,1.6439339467780931,53.87179840103633
334,167.0,0.04470902609740276,0.053778778923391495,0.05128516731902398,0.5097408526601815,1.644777378541986,53.926030871870786
335,167.5,0.044575731047623794,0.05362020962024438,0.05116638381230763,0.5101515005198239,1.6456131858043335,53.9802286703664
336,168.0,0.04444366066445228,0.053463088901929495,0.051048568086660695,0.5105585073469573,1.6464414541161247,54.0343918608636
337,168.5,0.044312801590709765,0.05330739940685204,0.05093170835150419,0.5109619156509337,1.6472622700626638,54.08852050055387
338,169.0,0.04418314057756112,0.053153123971775386,0.050815793036825194,0.511361767413838,1.648075719286942,54.142614646628694
339,169.5,0.044054664450525485,0.053000245498708375,0.050700810515468604,0.5117581045352972,1.6488818871355395,54.19667435389658
