,t,Q,T
6410,201.0,4.0,45.0
6412,202.0,4.0,45.0
6414,203.0,4.0,45.0
6416,204.0,4.0,45.0
6418,205.0,4.0,45.0
6420,206.0,4.0,46.0
6422,207.0,4.0,45.0
6424,208.0,4.0,46.0
6426,209.0,4.0,45.0
6428,210.0,4.0,46.0
6430,211.0,4.0,46.0
6432,212.0,4.0,46.0
6434,213.0,4.0,46.0
6436,214.0,4.0,46.0
6438,215.0,4.0,46.0
6440,216.0,4.0,46.0
6442,217.0,4.0,46.0
6444,218.0,4.0,46.0
6446,219.0,4.0,46.0
6448,220.0,4.0,46.0
6450,221.0,4.0,46.0
6452,222.0,4.0,46.0
6454,223.0,4.0,46.0
6456,224.0,4.0,47.0
6458,225.0,4.0,47.0
6460,226.0,4.0,47.0
6462,227.0,4.0,47.0
6464,228.0,4.0,47.0
6466,229.0,4.0,46.0
6468,230.0,4.0,47.0
6470,231.0,4.0,47.0
6472,232.0,4.0,47.0
6474,233.0,4.0,47.0
6476,234.0,4.0,47.0
6478,235.0,4.0,47.0
6480,236.0,4.0,47.0
6482,237.0,4.0,47.0
6484,238.0,4.0,47.0
6486,239.0,4.0,47.0
6488,240.0,4.0,47.0
6490,241.0,4.0,48.0
6492,242.0,4.0,48.0
6494,243.0,4.0,47.0
6496,244.0,4.0,48.0
6498,245.0,4.0,48.0
6500,246.0,4.0,48.0
6502,247.0,4.0,48.0
6504,248.0,4.0,48.0
6506,249.0,4.0,48.0
6508,250.0,4.0,48.0
6510,251.0,4.0,48.0
6512,252.0,4.0,47.0
6514,253.0,4.0,48.0
6516,254.0,4.0,48.0
6518,255.0,4.0,48.0
6520,256.0,4.0,48.0
6522,257.0,4.0,48.0
6524,258.0,4.0,49.0
6526,259.0,4.0,48.0
6528,260.0,4.0,49.0
6530,261.0,4.0,48.0
6532,262.0,4.0,49.0
6534,263.0,4.0,49.0
6536,264.0,4.0,48.0
6538,265.0,4.0,49.0
6540,266.0,4.0,49.0
6542,267.0,4.0,49.0
6544,268.0,4.0,49.0
6546,269.0,4.0,49.0
6548,270.0,4.0,49.0
6550,271.0,4.0,49.0
6552,272.0,4.0,49.0
6554,273.0,4.0,49.0
6556,274.0,4.0,49.0
6558,275.0,4.0,49.0
6560,276.0,4.0,49.0
6562,277.0,4.0,49.0
6564,278.0,4.0,49.0
6566,279.0,4.0,49.0
6568,280.0,4.0,49.0
6570,281.0,4.0,49.0
6572,282.0,4.0,49.0
6574,283.0,4.0,49.0
6576,284.0,4.0,49.0
6578,285.0,4.0,50.0
6580,286.0,4.0,50.0
6582,287.0,4.0,50.0
6584,288.0,4.0,49.0
6586,289.0,4.0,50.0
6588,290.0,4.0,50.0
6590,291.0,4.0,49.0
6592,292.0,4.0,50.0
6594,293.0,4.0,50.0
6596,294.0,4.0,50.0
6598,295.0,4.0,50.0
6600,296.0,4.0,50.0
6602,297.0,4.0,50.0
6604,298.0,4.0,50.0
6606,299.0,4.0,50.0
6608,300.0,4.0,50.0
6610,301.0,4.0,51.0
6612,302.0,4.0,50.0
6614,303.0,4.0,50.0
6616,304.0,4.0,51.0
6618,305.0,4.0,51.0
6620,306.0,4.0,50.0
6622,307.0,4.0,50.0
6624,308.0,4.0,51.0
6626,309.0,4.0,51.0
6628,310.0,4.0,51.0
6630,311.0,4.0,50.0
6632,312.0,4.0,51.0
6634,313.0,4.0,51.0
6636,314.0,4.0,51.0
6638,315.0,4.0,51.0
6640,316.0,4.0,51.0
6642,317.0,4.0,51.0
6644,318.0,4.0,51.0
6646,319.0,4.0,51.0
6648,320.0,4.0,51.0
6650,321.0,4.0,52.0
6652,322.0,4.0,51.0
6654,323.0,4.0,51.0
6656,324.0,4.0,51.0
6658,325.0,4.0,51.0
6660,326.0,4.0,51.0
6662,327.0,4.0,52.0
6664,328.0,4.0,51.0
6666,329.0,4.0,52.0
6668,330.0,4.0,51.0
6670,331.0,4.0,52.0
6672,332.0,4.0,52.0
6674,333.0,4.0,52.0
6676,334.0,4.0,51.0
6678,335.0,4.0,52.0
6680,336.0,4.0,52.0
6682,337.0,4.0,52.0
6684,338.0,4.0,52.0
6686,339.0,4.0,52.0
6688,340.0,4.0,52.0
6690,341.0,4.0,52.0
6692,342.0,4.0,52.0
6694,343.0,4.0,52.0
6696,344.0,4.0,52.0
6698,345.0,4.0,52.0
6700,346.0,4.0,52.0
6702,347.0,4.0,52.0
6704,348.0,4.0,52.0
6706,349.0,4.0,52.0
6708,350.0,4.0,52.0
6710,351.0,4.0,52.0
6712,352.0,4.0,52.0
6714,353.0,4.0,53.0
6716,354.0,4.0,52.0
6718,355.0,4.0,53.0
6720,356.0,4.0,53.0
6722,357.0,4.0,53.0
6724,358.0,4.0,53.0
6726,359.0,4.0,53.0
6728,360.0,4.0,53.0
6730,361.0,4.0,53.0
6732,362.0,4.0,53.0
6734,363.0,4.0,53.0
6736,364.0,4.0,53.0
6738,365.0,4.0,53.0
6740,366.0,4.0,53.0
6742,367.0,4.0,53.0
6744,368.0,4.0,53.0
6746,369.0,4.0,53.0
6748,370.0,4.0,53.0
6750,371.0,4.0,53.0
6752,372.0,4.0,53.0
6754,373.0,4.0,53.0
6756,374.0,4.0,53.0
6758,375.0,4.0,54.0
6760,376.0,4.0,53.0
6762,377.0,4.0,53.0
6764,378.0,4.0,53.0
6766,379.0,4.0,54.0
6768,380.0,4.0,53.0
6770,381.0,4.0,54.0
6772,382.0,4.0,53.0
6774,383.0,4.0,53.0
6776,384.0,4.0,54.0
6778,385.0,4.0,54.0
6780,386.0,4.0,54.0
6782,387.0,4.0,54.0
6784,388.0,4.0,54.0
6786,389.0,4.0,54.0
6788,390.0,4.0,54.0
6790,391.0,4.0,54.0
6792,392.0,4.0,54.0
6794,393.0,4.0,54.0
6796,394.0,4.0,54.0
6798,395.0,4.0,54.0
6800,396.0,4.0,54.0
6802,397.0,4.0,54.0
6804,398.0,4.0,54.0
6806,399.0,4.0,54.0
6808,400.0,4.0,54.0
6810,401.0,4.0,54.0
6812,402.0,4.0,54.0
6814,403.0,4.0,55.0
6816,404.0,4.0,54.0
6818,405.0,4.0,55.0
6820,406.0,4.0,55.0
6822,407.0,4.0,54.0
6824,408.0,4.0,55.0
6826,409.0,4.0,54.0
6828,410.0,4.0,55.0
6830,411.0,4.0,55.0
6832,412.0,4.0,55.0
6834,413.0,4.0,55.0
6836,414.0,4.0,55.0
6838,415.0,4.0,55.0
6840,416.0,4.0,55.0
6842,417.0,4.0,55.0
6844,418.0,4.0,55.0
6846,419.0,4.0,55.0
6848,420.0,4.0,55.0
6850,421.0,4.0,55.0
6852,422.0,4.0,55.0
6854,423.0,4.0,55.0
6856,424.0,4.0,55.0
6858,425.0,4.0,55.0
6860,426.0,4.0,55.0
6862,427.0,4.0,55.0
6864,428.0,4.0,55.0
6866,429.0,4.0,55.0
6868,430.0,4.0,56.0
6870,431.0,4.0,56.0
6872,432.0,4.0,55.0
6874,433.0,4.0,55.0
6876,434.0,4.0,56.0
6878,435.0,4.0,56.0
6880,436.0,4.0,56.0
6882,437.0,4.0,56.0
6884,438.0,4.0,55.0
6886,439.0,4.0,56.0
6888,440.0,4.0,56.0
6890,441.0,4.0,56.0
6892,442.0,4.0,55.0
6894,443.0,4.0,56.0
6896,444.0,4.0,56.0
6898,445.0,4.0,56.0
6900,446.0,4.0,56.0
6902,447.0,4.0,56.0
6904,448.0,4.0,56.0
6906,449.0,4.0,56.0
6908,450.0,4.0,56.0
6910,451.0,4.0,56.0
6912,452.0,4.0,56.0
6914,453.0,4.0,56.0
6916,454.0,4.0,56.0
6918,455.0,4.0,56.0
6920,456.0,4.0,56.0
6922,457.0,4.0,56.0
6924,458.0,4.0,56.0
6926,459.0,4.0,56.0
6928,460.0,4.0,56.0
6930,461.0,4.0,56.0
6932,462.0,4.0,56.0
6934,463.0,4.0,57.0
6936,464.0,4.0,57.0
6938,465.0,4.0,56.0
6940,466.0,4.0,56.0
6942,467.0,4.0,56.0
6944,468.0,4.0,57.0
6946,469.0,4.0,56.0
6948,470.0,4.0,57.0
6952,472.0,4.0,57.0
6954,473.0,4.0,57.0
6956,474.0,4.0,56.0
6958,475.0,4.0,57.0
6960,476.0,4.0,57.0
6962,477.0,4.0,57.0
6964,478.0,4.0,57.0
6966,479.0,4.0,57.0
6968,480.0,4.0,57.0
6970,481.0,4.0,57.0
6972,482.0,4.0,57.0
6974,483.0,4.0,57.0
6976,484.0,4.0,57.0
6978,485.0,4.0,57.0
6980,486.0,4.0,57.0
6982,487.0,4.0,57.0
6984,488.0,4.0,57.0
6986,489.0,4.0,57.0
6988,490.0,4.0,57.0
6990,491.0,4.0,57.0
6992,492.0,4.0,58.0
6994,493.0,4.0,58.0
6996,494.0,4.0,58.0
6998,495.0,4.0,58.0
7000,496.0,4.0,57.0
7002,497.0,4.0,57.0
7004,498.0,4.0,58.0
7006,499.0,4.0,58.0
7008,500.0,4.0,58.0
7010,501.0,4.0,58.0
7012,502.0,4.0,58.0
7014,503.0,4.0,58.0
7016,504.0,4.0,57.0
7018,505.0,4.0,58.0
7020,506.0,4.0,58.0
7022,507.0,4.0,57.0
7024,508.0,4.0,58.0
7026,509.0,4.0,58.0
7028,510.0,4.0,58.0
7030,511.0,4.0,58.0
7032,512.0,4.0,58.0
7034,513.0,4.0,58.0
7036,514.0,4.0,57.0
7038,515.0,4.0,58.0
7040,516.0,4.0,58.0
7042,517.0,4.0,58.0
7044,518.0,4.0,58.0
7046,519.0,4.0,58.0
7048,520.0,4.0,58.0
7050,521.0,4.0,58.0
7052,522.0,4.0,58.0
7054,523.0,4.0,58.0
7056,524.0,4.0,58.0
7058,525.0,4.0,58.0
7060,526.0,4.0,58.0
7062,527.0,4.0,58.0
7064,528.0,4.0,58.0
7066,529.0,4.0,58.0
7068,530.0,4.0,58.0
7070,531.0,4.0,58.0
7072,532.0,4.0,58.0
7074,533.0,4.0,58.0
7076,534.0,4.0,59.0
7078,535.0,4.0,59.0
7080,536.0,4.0,58.0
7082,537.0,4.0,59.0
7084,538.0,4.0,59.0
7086,539.0,4.0,59.0
7088,540.0,4.0,59.0
7090,541.0,4.0,59.0
7092,542.0,4.0,58.0
7094,543.0,4.0,59.0
7096,544.0,4.0,59.0
7098,545.0,4.0,59.0
7100,546.0,4.0,59.0
7102,547.0,4.0,59.0
7104,548.0,4.0,59.0
7106,549.0,4.0,59.0
7108,550.0,4.0,59.0
7110,551.0,4.0,59.0
7112,552.0,4.0,59.0
7114,553.0,4.0,59.0
7116,554.0,4.0,59.0
7118,555.0,4.0,59.0
7120,556.0,4.0,59.0
7122,557.0,4.0,59.0
7124,558.0,4.0,59.0
7126,559.0,4.0,59.0
7128,560.0,4.0,59.0
7130,561.0,4.0,59.0
7132,562.0,4.0,60.0
7134,563.0,4.0,59.0
7136,564.0,4.0,59.0
7138,565.0,4.0,59.0
7140,566.0,4.0,59.0
7142,567.0,4.0,60.0
7144,568.0,4.0,59.0
7146,569.0,4.0,59.0
7148,570.0,4.0,59.0
7150,571.0,4.0,60.0
7152,572.0,4.0,60.0
7154,573.0,4.0,59.0
7156,574.0,4.0,60.0
7158,575.0,4.0,60.0
7160,576.0,4.0,60.0
7162,577.0,4.0,59.0
7164,578.0,4.0,60.0
7166,579.0,4.0,59.0
7168,580.0,4.0,59.0
7170,581.0,4.0,60.0
7172,582.0,4.0,60.0
7174,583.0,4.0,60.0
7176,584.0,4.0,60.0
7178,585.0,4.0,60.0
7180,586.0,4.0,60.0
7182,587.0,4.0,60.0
7184,588.0,4.0,60.0
7186,589.0,4.0,60.0
7188,590.0,4.0,60.0
7190,591.0,4.0,60.0
7192,592.0,4.0,60.0
7194,593.0,4.0,60.0
7196,594.0,4.0,60.0
7198,595.0,4.0,60.0
7200,596.0,4.0,60.0
7202,597.0,4.0,60.0
7204,598.0,4.0,60.0
7206,599.0,4.0,60.0
7208,600.0,4.0,60.0
