,t,Q,TG,DG,MG,G,ME
349,174.5,4.0,0.06689928,0.08366236,0.07339682,0.43489102,1.4942499
350,175.0,4.0,0.06675375,0.08346629,0.073273435,0.43543583,1.4953284
351,175.5,4.0,0.0666093,0.083271325,0.07315059,0.43597713,1.4963993
352,176.0,4.0,0.066465564,0.08307791,0.07302876,0.43651497,1.4974636
353,176.5,4.0,0.06632266,0.08288559,0.07290737,0.43704942,1.4985207
354,177.0,4.0,0.066180505,0.08269435,0.07278691,0.43758035,1.4995707
355,177.5,4.0,0.06603903,0.08250451,0.0726672,0.4381076,1.5006138
356,178.0,4.0,0.065898545,0.08231571,0.07254796,0.4386318,1.5016502
357,178.5,4.0,0.065758534,0.08212826,0.07242961,0.4391525,1.50268
358,179.0,4.0,0.06561939,0.08194187,0.07231192,0.43966982,1.503703
359,179.5,4.0,0.065480925,0.0817565,0.07219477,0.4401839,1.5047191
360,180.0,4.0,0.06534309,0.08157262,0.07207842,0.4406946,1.505729
361,180.5,4.0,0.06520612,0.081389666,0.0719624,0.44120196,1.506732
362,181.0,4.0,0.06506983,0.08120775,0.071847364,0.4417062,1.5077286
363,181.5,4.0,0.06493399,0.08102682,0.071732625,0.44220725,1.5087188
364,182.0,4.0,0.06479887,0.080847144,0.0716189,0.4427049,1.5097028
365,182.5,4.0,0.06466452,0.0806686,0.07150544,0.44319952,1.5106798
366,183.0,4.0,0.06453059,0.080491066,0.07139276,0.44369096,1.511651
367,183.5,4.0,0.06439728,0.08031425,0.071280524,0.44417912,1.5126163
368,184.0,4.0,0.06426508,0.08013862,0.071168825,0.4446642,1.5135745
369,184.5,4.0,0.064133056,0.07996428,0.07105796,0.44514617,1.5145274
370,185.0,4.0,0.06400172,0.07979062,0.070947364,0.44562516,1.5154735
371,185.5,4.0,0.063870855,0.079618245,0.07083742,0.44610092,1.516414
372,186.0,4.0,0.06374059,0.07944664,0.07072808,0.44657382,1.5173484
373,186.5,4.0,0.06361104,0.079276055,0.07061933,0.44704348,1.5182772
374,187.0,4.0,0.063481845,0.07910642,0.0705107,0.4475104,1.5191991
375,187.5,4.0,0.06335334,0.0789378,0.07040317,0.44797415,1.520116
376,188.0,4.0,0.06322531,0.07877013,0.070295826,0.44843498,1.5210267
377,188.5,4.0,0.06309769,0.07860333,0.070188925,0.44889298,1.521932
378,189.0,4.0,0.062970735,0.07843763,0.07008274,0.44934788,1.522831
379,189.5,4.0,0.0628444,0.07827237,0.06997679,0.44979993,1.5237248
380,190.0,4.0,0.06271843,0.07810843,0.06987144,0.4502492,1.5246124
381,190.5,4.0,0.06259299,0.07794532,0.06976651,0.45069557,1.5254948
382,191.0,4.0,0.062468115,0.07778299,0.06966217,0.45113894,1.5263717
383,191.5,4.0,0.0623436,0.07762137,0.0695581,0.45157966,1.5272428
384,192.0,4.0,0.062219534,0.077460885,0.069454655,0.45201755,1.5281082
385,192.5,4.0,0.062095944,0.077301174,0.06935148,0.45245257,1.5289688
386,193.0,4.0,0.06197298,0.07714215,0.06924902,0.45288482,1.5298235
387,193.5,4.0,0.061850283,0.07698411,0.06914686,0.4533144,1.530673
388,194.0,4.0,0.061728004,0.07682705,0.06904505,0.45374116,1.5315176
389,194.5,4.0,0.06160638,0.07667065,0.06894384,0.4541652,1.5323566
390,195.0,4.0,0.061485175,0.07651508,0.06884293,0.45458657,1.5331894
391,195.5,4.0,0.061364297,0.07636005,0.06874238,0.45500526,1.5340182
392,196.0,4.0,0.061243776,0.07620603,0.068642244,0.45542145,1.5348417
393,196.5,4.0,0.061123613,0.076052904,0.068542525,0.45583475,1.5356597
394,197.0,4.0,0.061004106,0.075900525,0.06844334,0.4562455,1.5364727
395,197.5,4.0,0.060884807,0.07574877,0.06834422,0.45665368,1.5372807
396,198.0,4.0,0.060766075,0.07559782,0.068245694,0.45705917,1.5380833
397,198.5,4.0,0.06064764,0.07544762,0.068147644,0.4574621,1.5388814
398,199.0,4.0,0.060529593,0.07529822,0.06804989,0.45786253,1.5396744
399,199.5,4.0,0.060411844,0.075149596,0.0679525,0.4582602,1.5404627
400,200.0,4.0,0.060294632,0.07500169,0.06785558,0.45865548,1.5412457
401,200.5,4.0,0.060177896,0.074854255,0.06775878,0.45904842,1.542024
402,201.0,4.0,0.06006119,0.07470778,0.06766234,0.4594387,1.5427979
403,201.5,4.0,0.05994511,0.07456216,0.0675665,0.45982656,1.5435666
404,202.0,4.0,0.059829358,0.074416935,0.06747089,0.46021172,1.5443305
405,202.5,4.0,0.059713904,0.07427272,0.067375764,0.46059468,1.54509
406,203.0,4.0,0.059598867,0.074128956,0.067280695,0.46097502,1.5458444
407,203.5,4.0,0.059484128,0.07398614,0.06718622,0.46135306,1.5465943
408,204.0,4.0,0.059369776,0.07384363,0.067092046,0.46172866,1.5473397
409,204.5,4.0,0.059255753,0.07370198,0.06699799,0.4621019,1.5480804
410,205.0,4.0,0.059141938,0.07356107,0.06690471,0.46247277,1.5488168
411,205.5,4.0,0.05902863,0.07342082,0.06681161,0.46284124,1.5495484
412,206.0,4.0,0.05891571,0.07328102,0.066718444,0.46320748,1.5502759
413,206.5,4.0,0.058802966,0.07314208,0.06662582,0.46357134,1.5509986
414,207.0,4.0,0.05869073,0.07300386,0.06653379,0.4639328,1.5517164
415,207.5,4.0,0.058578674,0.0728659,0.06644152,0.46429196,1.5524306
416,208.0,4.0,0.058466975,0.07272917,0.06635009,0.4646489,1.55314
417,208.5,4.0,0.058355693,0.07259253,0.06625871,0.46500346,1.5538458
418,209.0,4.0,0.058244828,0.07245681,0.06616764,0.46535584,1.5545467
419,209.5,4.0,0.058134083,0.072321594,0.0660768,0.46570602,1.5552429
420,210.0,4.0,0.058023755,0.07218692,0.0659865,0.46605405,1.5559355
421,210.5,4.0,0.057913724,0.072052956,0.06589644,0.46639967,1.5566236
422,211.0,4.0,0.057803962,0.07191971,0.06580661,0.46674326,1.5573075
423,211.5,4.0,0.0576945,0.07178712,0.065717205,0.4670845,1.5579875
424,212.0,4.0,0.057585333,0.07165477,0.06562786,0.46742368,1.5586632
425,212.5,4.0,0.057476584,0.07152346,0.06553887,0.46776065,1.5593346
426,213.0,4.0,0.057368133,0.071392536,0.065450355,0.4680955,1.5600021
427,213.5,4.0,0.05725998,0.07126212,0.06536196,0.46842822,1.5606655
428,214.0,4.0,0.057152156,0.07113233,0.065273866,0.46875885,1.5613251
429,214.5,4.0,0.05704454,0.07100329,0.06518619,0.46908736,1.561981
430,215.0,4.0,0.05693746,0.07087466,0.06509869,0.46941373,1.5626317
431,215.5,4.0,0.05683056,0.07074672,0.06501143,0.469738,1.5632792
432,216.0,4.0,0.056723867,0.07061911,0.06492446,0.47006044,1.5639228
433,216.5,4.0,0.05661765,0.07049221,0.06483774,0.47038066,1.5645628
434,217.0,4.0,0.056511674,0.070365965,0.06475143,0.47069877,1.5651984
435,217.5,4.0,0.056405965,0.0702402,0.06466536,0.471015,1.5658303
436,218.0,4.0,0.056300733,0.07011482,0.06457929,0.47132933,1.5664587
437,218.5,4.0,0.05619553,0.06999037,0.06449388,0.4716414,1.5670828
438,219.0,4.0,0.056090806,0.06986615,0.064408645,0.47195172,1.5677034
439,219.5,4.0,0.05598641,0.06974244,0.06432353,0.47225988,1.5683202
440,220.0,4.0,0.05588228,0.06961948,0.06423865,0.47256616,1.5689335
441,220.5,4.0,0.055778418,0.06949696,0.06415407,0.47287053,1.5695425
442,221.0,4.0,0.055674944,0.06937507,0.06406997,0.473173,1.5701487
443,221.5,4.0,0.055571858,0.06925362,0.06398605,0.4734734,1.5707507
444,222.0,4.0,0.05546895,0.069132596,0.063902184,0.47377214,1.571349
445,222.5,4.0,0.05536643,0.069012225,0.06381886,0.4740688,1.5719439
446,223.0,4.0,0.05526412,0.06889245,0.06373553,0.47436365,1.5725352
447,223.5,4.0,0.055162106,0.06877309,0.06365262,0.47465673,1.5731233
448,224.0,4.0,0.05506051,0.06865427,0.06356989,0.47494784,1.5737073
449,224.5,4.0,0.054959152,0.06853598,0.06348769,0.47523716,1.5742882
450,225.0,4.0,0.05485833,0.068418235,0.06340538,0.47552463,1.5748651
451,225.5,4.0,0.05475757,0.068300754,0.06332348,0.47581038,1.5754389
452,226.0,4.0,0.054657165,0.0681842,0.06324194,0.47609416,1.5760094
453,226.5,4.0,0.05455712,0.06806767,0.063160464,0.47637624,1.5765761
454,227.0,4.0,0.05445755,0.06795195,0.063079104,0.47665647,1.5771396
455,227.5,4.0,0.054358218,0.06783661,0.06299834,0.47693512,1.5776997
456,228.0,4.0,0.054259185,0.06772193,0.06291781,0.4772118,1.5782562
457,228.5,4.0,0.05416048,0.06760758,0.062837526,0.47748694,1.57881
458,229.0,4.0,0.054061923,0.067493916,0.06275736,0.47776023,1.5793599
459,229.5,4.0,0.053963903,0.06738031,0.06267737,0.47803205,1.579907
460,230.0,4.0,0.05386615,0.06726742,0.06259774,0.4783019,1.5804504
461,230.5,4.0,0.053768788,0.067155,0.06251846,0.47857007,1.5809904
462,231.0,4.0,0.05367175,0.067043185,0.062439125,0.4788367,1.5815277
463,231.5,4.0,0.053574923,0.066931605,0.06236021,0.47910175,1.5820614
464,232.0,4.0,0.053478602,0.06682086,0.06228183,0.47936478,1.5825922
465,232.5,4.0,0.05338267,0.066710204,0.06220321,0.4796265,1.5831195
466,233.0,4.0,0.053286824,0.066600055,0.062125128,0.47988662,1.583644
467,233.5,4.0,0.053191457,0.06649068,0.062047344,0.48014483,1.5841651
468,234.0,4.0,0.053096715,0.06638157,0.06196974,0.4804016,1.5846833
469,234.5,4.0,0.053001825,0.066272914,0.061892252,0.48065677,1.5851985
470,235.0,4.0,0.05290759,0.06616464,0.061815184,0.4809104,1.5857106
471,235.5,4.0,0.052813653,0.06605685,0.061738294,0.4811624,1.5862194
472,236.0,4.0,0.052720014,0.06594968,0.0616617,0.48141286,1.5867254
473,236.5,4.0,0.052626792,0.0658429,0.061585348,0.48166177,1.5872282
474,237.0,4.0,0.05253375,0.06573653,0.061509054,0.48190913,1.5877281
475,237.5,4.0,0.052441243,0.065630585,0.061433356,0.482155,1.5882252
476,238.0,4.0,0.052349035,0.065525055,0.0613576,0.4823993,1.5887192
477,238.5,4.0,0.052257363,0.06542012,0.06128208,0.48264214,1.58921
478,239.0,4.0,0.05216599,0.065315366,0.061206978,0.4828836,1.5896983
479,239.5,4.0,0.052074764,0.065211326,0.061131876,0.48312345,1.5901839
480,240.0,4.0,0.051983986,0.0651077,0.06105743,0.4833618,1.5906663
481,240.5,4.0,0.051893864,0.06500429,0.060982805,0.48359892,1.5911455
482,241.0,4.0,0.05180389,0.06490144,0.060908657,0.48383448,1.591622
483,241.5,4.0,0.051714305,0.06479907,0.060834747,0.48406848,1.5920959
484,242.0,4.0,0.051625196,0.06469709,0.060760956,0.48430112,1.5925668
485,242.5,4.0,0.051536176,0.06459549,0.060687464,0.4845324,1.5930356
486,243.0,4.0,0.051447872,0.06449416,0.06061427,0.48476228,1.5935006
487,243.5,4.0,0.051359896,0.06439352,0.060541313,0.48499075,1.5939635
488,244.0,4.0,0.051272128,0.064293385,0.060468655,0.48521784,1.5944237
489,244.5,4.0,0.051184926,0.06419349,0.060396116,0.48544356,1.594881
490,245.0,4.0,0.051097814,0.06409395,0.060323935,0.48566785,1.5953357
491,245.5,4.0,0.051011477,0.063994914,0.060251992,0.48589095,1.5957875
492,246.0,4.0,0.0509252,0.06389657,0.06018023,0.48611268,1.5962372
493,246.5,4.0,0.050839487,0.06379828,0.060108762,0.48633286,1.5966837
494,247.0,4.0,0.050754283,0.06370035,0.060037356,0.48655197,1.5971278
495,247.5,4.0,0.050669316,0.063603014,0.059966426,0.48676983,1.5975692
496,248.0,4.0,0.050584827,0.063506216,0.059895616,0.48698625,1.5980082
497,248.5,4.0,0.050500814,0.06340948,0.059825104,0.48720154,1.5984442
498,249.0,4.0,0.05041704,0.063313425,0.05975471,0.48741528,1.598878
499,249.5,4.0,0.0503338,0.06321764,0.059684675,0.487628,1.5993094
500,250.0,4.0,0.050250743,0.06312239,0.05961476,0.4878393,1.599738
501,250.5,4.0,0.05016831,0.06302726,0.05954532,0.48804942,1.6001639
502,251.0,4.0,0.050086144,0.06293288,0.05947594,0.48825845,1.600588
503,251.5,4.0,0.050004516,0.062838644,0.059406977,0.4884661,1.6010092
504,252.0,4.0,0.049923185,0.062744975,0.059338134,0.48867247,1.601428
505,252.5,4.0,0.04984248,0.062651694,0.05926947,0.48887774,1.601844
506,253.0,4.0,0.049762253,0.06255862,0.059201043,0.48908183,1.6022578
507,253.5,4.0,0.049682025,0.062466085,0.059133094,0.48928478,1.6026698
508,254.0,4.0,0.04960263,0.06237364,0.059065204,0.4894866,1.6030785
509,254.5,4.0,0.049523417,0.062282115,0.058997314,0.48968706,1.6034855
510,255.0,4.0,0.0494448,0.06219071,0.05893026,0.4898865,1.60389
511,255.5,4.0,0.0493663,0.062099487,0.058863025,0.49008474,1.604292
512,256.0,4.0,0.049288575,0.062008947,0.05879615,0.49028185,1.6046915
513,256.5,4.0,0.049211208,0.061918795,0.05872951,0.49047777,1.6050888
514,257.0,4.0,0.0491342,0.06182894,0.05866305,0.49067268,1.605484
515,257.5,4.0,0.049057428,0.061739326,0.05859683,0.49086645,1.605877
516,258.0,4.0,0.048981372,0.061650366,0.058531027,0.4910591,1.6062676
517,258.5,4.0,0.048905615,0.061561674,0.058465462,0.49125072,1.6066561
518,259.0,4.0,0.048830274,0.06147319,0.058399837,0.49144134,1.6070424
519,259.5,4.0,0.04875553,0.061385363,0.05833469,0.4916307,1.6074259
520,260.0,4.0,0.048680965,0.061297715,0.05826996,0.4918191,1.6078078
521,260.5,4.0,0.048607055,0.061210603,0.05820493,0.4920065,1.6081873
522,261.0,4.0,0.048533563,0.06112364,0.058140617,0.49219283,1.6085646
523,261.5,4.0,0.04846031,0.061037123,0.058076423,0.4923781,1.6089399
524,262.0,4.0,0.04838765,0.060951144,0.058012467,0.4925622,1.6093134
525,262.5,4.0,0.04831547,0.060865313,0.05794863,0.49274543,1.609684
526,263.0,4.0,0.048243646,0.06077993,0.057885032,0.4929277,1.610053
527,263.5,4.0,0.04817236,0.060694993,0.05782197,0.4931089,1.6104195
528,264.0,4.0,0.04810131,0.060610473,0.05775879,0.4932892,1.6107844
529,264.5,4.0,0.048030797,0.060526043,0.057696026,0.49346837,1.611147
530,265.0,4.0,0.04796082,0.0604423,0.05763356,0.49364665,1.6115075
531,265.5,4.0,0.047891203,0.060358852,0.057571214,0.49382392,1.6118661
532,266.0,4.0,0.0478223,0.060275435,0.057509165,0.49400023,1.6122227
533,266.5,4.0,0.047753576,0.060192764,0.057447296,0.49417552,1.6125768
534,267.0,4.0,0.04768521,0.06011021,0.057385784,0.49435,1.6129298
535,267.5,4.0,0.04761726,0.060028136,0.05732445,0.4945236,1.6132802
536,268.0,4.0,0.047549848,0.059946477,0.057263415,0.4946961,1.6136291
537,268.5,4.0,0.04748303,0.05986482,0.05720262,0.49486783,1.6139758
538,269.0,4.0,0.047416512,0.059783816,0.057141762,0.49503866,1.6143209
539,269.5,4.0,0.04735053,0.05970311,0.05708156,0.4952084,1.6146635
540,270.0,4.0,0.047284607,0.059622884,0.0570216,0.49537745,1.6150047
541,270.5,4.0,0.04721946,0.059542954,0.05696146,0.49554548,1.6153436
542,271.0,4.0,0.047154848,0.059463263,0.056901854,0.49571273,1.6156809
543,271.5,4.0,0.047090534,0.059384048,0.056842547,0.49587902,1.6160159
544,272.0,4.0,0.04702658,0.05930507,0.05678324,0.49604455,1.6163496
545,272.5,4.0,0.046963338,0.059226424,0.05672447,0.49620923,1.6166813
546,273.0,4.0,0.046900336,0.059148222,0.05666564,0.49637303,1.6170112
547,273.5,4.0,0.04683769,0.05907038,0.056607287,0.49653593,1.6173393
548,274.0,4.0,0.046775702,0.058992863,0.056548994,0.49669787,1.6176654
549,274.5,4.0,0.04671413,0.058915675,0.05649094,0.49685922,1.6179901
550,275.0,4.0,0.046652798,0.058838785,0.0564333,0.49701962,1.618313
551,275.5,4.0,0.04659194,0.05876234,0.056375783,0.49717942,1.618634
552,276.0,4.0,0.04653162,0.058686316,0.05631874,0.4973382,1.6189533
553,276.5,4.0,0.0464716,0.05861044,0.05626158,0.4974961,1.6192708
554,277.0,4.0,0.046412293,0.05853489,0.056204718,0.49765334,1.6195871
555,277.5,4.0,0.046353225,0.05845979,0.056148212,0.49780986,1.6199012
556,278.0,4.0,0.046294514,0.058385015,0.056091767,0.49796548,1.6202136
557,278.5,4.0,0.04623646,0.058310598,0.056035798,0.4981204,1.6205245
558,279.0,4.0,0.046178523,0.05823651,0.05597983,0.4982746,1.6208335
559,279.5,4.0,0.046121184,0.05816251,0.05592416,0.49842796,1.6211411
560,280.0,4.0,0.04606432,0.058089226,0.055868905,0.49858066,1.6214471
561,280.5,4.0,0.046007816,0.05801612,0.05581371,0.49873254,1.6217519
562,281.0,4.0,0.045951787,0.057943285,0.055758875,0.4988837,1.6220545
563,281.5,4.0,0.045896057,0.057870775,0.055704337,0.49903402,1.6223553
564,282.0,4.0,0.045840804,0.057798684,0.0556498,0.49918374,1.6226553
565,282.5,4.0,0.045786027,0.05772713,0.055595558,0.49933264,1.6229537
566,283.0,4.0,0.045731667,0.057655394,0.055541676,0.499481,1.6232499
567,283.5,4.0,0.045677844,0.057584435,0.055487853,0.4996285,1.6235448
568,284.0,4.0,0.0456242,0.057513654,0.055434328,0.49977532,1.6238381
569,284.5,4.0,0.045570973,0.057443142,0.05538128,0.49992153,1.62413
570,285.0,4.0,0.045518283,0.057372957,0.055328052,0.5000671,1.6244208
571,285.5,4.0,0.04546595,0.05730331,0.055275243,0.50021183,1.6247096
572,286.0,4.0,0.045414153,0.05723372,0.05522267,0.5003559,1.6249973
573,286.5,4.0,0.045362655,0.05716473,0.05517028,0.50049937,1.625283
574,287.0,4.0,0.045311514,0.057096034,0.055118244,0.500642,1.6255684
575,287.5,4.0,0.04526073,0.05702725,0.05506621,0.5007843,1.6258513
576,288.0,4.0,0.045210365,0.056959152,0.05501459,0.50092566,1.6261331
577,288.5,4.0,0.045160536,0.05689141,0.054963212,0.50106645,1.6264137
578,289.0,4.0,0.045111064,0.05682406,0.05491207,0.50120664,1.6266927
579,289.5,4.0,0.04506195,0.056756735,0.05486123,0.5013462,1.6269699
580,290.0,4.0,0.045013253,0.056689948,0.054810386,0.5014851,1.6272464
581,290.5,4.0,0.044964913,0.05662331,0.05475984,0.50162333,1.6275214
582,291.0,4.0,0.044916872,0.056557238,0.054709595,0.50176096,1.6277949
583,291.5,4.0,0.044869367,0.056491375,0.054659408,0.501898,1.6280671
584,292.0,4.0,0.04482216,0.05642584,0.054609817,0.5020345,1.6283381
585,292.5,4.0,0.04477531,0.056360573,0.054560166,0.50217026,1.6286079
586,293.0,4.0,0.04472888,0.056295633,0.054510694,0.5023053,1.6288761
587,293.5,4.0,0.044682745,0.056231022,0.0544614,0.50244015,1.6291434
588,294.0,4.0,0.044637147,0.056166768,0.054412644,0.5025739,1.6294091
589,294.5,4.0,0.04459167,0.056102782,0.054363888,0.50270754,1.6296736
590,295.0,4.0,0.044546727,0.056039184,0.05431549,0.5028402,1.6299372
591,295.5,4.0,0.04450232,0.055975825,0.05426709,0.5029726,1.630199
592,296.0,4.0,0.044457857,0.05591297,0.054219287,0.5031044,1.6304599
593,296.5,4.0,0.044414107,0.05585015,0.054171126,0.50323546,1.6307197
594,297.0,4.0,0.044370595,0.0557878,0.0541238,0.503366,1.6309781
595,297.5,4.0,0.044327382,0.055725753,0.054076236,0.50349605,1.6312352
596,298.0,4.0,0.044284645,0.055664122,0.054029327,0.50362545,1.6314911
597,298.5,4.0,0.044242088,0.05560261,0.05398218,0.5037544,1.6317464
598,299.0,4.0,0.044199947,0.055541307,0.05393557,0.50388265,1.632
599,299.5,4.0,0.044158224,0.05548075,0.053889018,0.50401056,1.6322523
600,300.0,4.0,0.0441168,0.05542019,0.053842764,0.50413775,1.6325043
601,300.5,4.0,0.04407567,0.05536005,0.05379687,0.5042646,1.6327544
602,301.0,4.0,0.044034783,0.055299968,0.053750973,0.50439095,1.6330038
603,301.5,4.0,0.04399425,0.055240482,0.053705376,0.5045165,1.633252
604,302.0,4.0,0.043954376,0.055181324,0.053659957,0.5046418,1.6334989
605,302.5,4.0,0.04391444,0.055122495,0.053614896,0.50476646,1.6337451
606,303.0,4.0,0.043875102,0.055063725,0.053569775,0.50489074,1.6339898
607,303.5,4.0,0.04383606,0.055005312,0.053524952,0.50501436,1.6342337
608,304.0,4.0,0.04379696,0.054947317,0.053480368,0.50513756,1.6344764
609,304.5,4.0,0.043758515,0.05488968,0.05343614,0.5052602,1.6347182
610,305.0,4.0,0.04372025,0.05483246,0.053392094,0.50538236,1.6349589
611,305.5,4.0,0.04368246,0.05477521,0.053348165,0.50550413,1.6351986
612,306.0,4.0,0.04364479,0.054718345,0.053304356,0.5056253,1.6354377
613,306.5,4.0,0.043607477,0.05466196,0.053260963,0.5057461,1.6356757
614,307.0,4.0,0.043570522,0.05460593,0.05321775,0.5058662,1.6359121
615,307.5,4.0,0.043533865,0.054549873,0.053174537,0.5059861,1.6361483
616,308.0,4.0,0.043497447,0.05449426,0.05313174,0.5061054,1.6363827
617,308.5,4.0,0.043461207,0.054439127,0.053089183,0.5062243,1.6366167
618,309.0,4.0,0.043425325,0.054384023,0.053046566,0.50634265,1.6368495
619,309.5,4.0,0.04338968,0.054329425,0.053004365,0.50646055,1.637082
620,310.0,4.0,0.043354515,0.054274946,0.052962225,0.5065781,1.637313
621,310.5,4.0,0.043319527,0.054220736,0.0529205,0.5066951,1.6375431
622,311.0,4.0,0.043284778,0.05416709,0.052879136,0.5068118,1.6377721
623,311.5,4.0,0.043250445,0.054113597,0.052837472,0.50692785,1.6380006
624,312.0,4.0,0.04321635,0.05406061,0.052796166,0.50704354,1.6382285
625,312.5,4.0,0.04318208,0.05400759,0.052755337,0.5071588,1.638455
626,313.0,4.0,0.04314846,0.05395499,0.05271445,0.5072737,1.6386808
627,313.5,4.0,0.043115024,0.053902715,0.052674036,0.507388,1.6389053
628,314.0,4.0,0.043081943,0.05385065,0.052633446,0.5075021,1.6391295
629,314.5,4.0,0.0430491,0.053799033,0.05259345,0.5076157,1.6393532
630,315.0,4.0,0.043016378,0.053747565,0.052553277,0.5077289,1.6395754
631,315.5,4.0,0.042983834,0.053696394,0.05251364,0.50784147,1.6397969
632,316.0,4.0,0.042951826,0.05364567,0.052473884,0.5079539,1.6400179
633,316.5,4.0,0.042919878,0.053595096,0.052434545,0.5080658,1.6402379
634,317.0,4.0,0.04288799,0.05354476,0.052395266,0.5081772,1.640457
635,317.5,4.0,0.042856578,0.05349487,0.052356225,0.5082884,1.6406752
636,318.0,4.0,0.042825226,0.05344525,0.05231754,0.5083991,1.6408931
637,318.5,4.0,0.04279441,0.05339563,0.052278858,0.5085095,1.6411096
638,319.0,4.0,0.042763595,0.053346545,0.052240472,0.50861937,1.6413256
639,319.5,4.0,0.0427329,0.053297907,0.052202325,0.50872886,1.6415412
640,320.0,4.0,0.04270268,0.0532493,0.05216412,0.5088381,1.6417559
641,320.5,4.0,0.04267252,0.05320117,0.05212639,0.50894684,1.64197
642,321.0,4.0,0.042642538,0.053153038,0.05208854,0.50905544,1.6421834
643,321.5,4.0,0.042612735,0.053105444,0.05205099,0.50916326,1.6423954
644,322.0,4.0,0.04258335,0.053058088,0.052013796,0.50927097,1.6426071
645,322.5,4.0,0.042553846,0.05301079,0.051976603,0.5093783,1.6428181
646,323.0,4.0,0.04252476,0.052963793,0.051939767,0.50948524,1.6430287
647,323.5,4.0,0.04249579,0.052917212,0.05190305,0.5095918,1.6432385
648,324.0,4.0,0.04246712,0.052871227,0.051866453,0.509698,1.6434474
649,324.5,4.0,0.04243869,0.052825004,0.051830154,0.50980383,1.6436559
650,325.0,4.0,0.042410377,0.052779257,0.051793795,0.5099094,1.6438638
651,325.5,4.0,0.042382065,0.05273369,0.051757973,0.5100144,1.6440703
652,326.0,4.0,0.04235405,0.05268866,0.05172203,0.5101192,1.6442771
653,326.5,4.0,0.042326275,0.052643687,0.051686328,0.51022357,1.6444826
654,327.0,4.0,0.04229856,0.05259919,0.051650863,0.5103278,1.644688
655,327.5,4.0,0.04227114,0.052554578,0.051615756,0.5104316,1.6448925
656,328.0,4.0,0.042243723,0.05251044,0.05158041,0.5105351,1.6450963
657,328.5,4.0,0.042216603,0.05246684,0.05154572,0.5106381,1.6452996
658,329.0,4.0,0.04218978,0.05242321,0.05151115,0.51074076,1.6455021
659,329.5,4.0,0.042163078,0.052379906,0.0514764,0.5108433,1.6457045
660,330.0,4.0,0.042136434,0.052336723,0.05144189,0.51094544,1.6459061
661,330.5,4.0,0.04210991,0.052294016,0.051407617,0.5110473,1.6461072
662,331.0,4.0,0.042083506,0.05225137,0.0513737,0.5111487,1.6463076
663,331.5,4.0,0.04205728,0.05220902,0.051339727,0.51124984,1.6465071
664,332.0,4.0,0.04203135,0.05216703,0.05130611,0.51135075,1.6467066
665,332.5,4.0,0.042005364,0.052125275,0.051272433,0.51145124,1.6469053
666,333.0,4.0,0.041979734,0.05208373,0.051239174,0.5115515,1.6471035
667,333.5,4.0,0.041954044,0.052042216,0.051206034,0.5116515,1.6473013
668,334.0,4.0,0.041928593,0.052001387,0.051172774,0.5117512,1.647498
669,334.5,4.0,0.0419032,0.051960707,0.05113999,0.51185036,1.6476951
670,335.0,4.0,0.04187799,0.051920086,0.05110721,0.5119495,1.6478912
671,335.5,4.0,0.041853134,0.051879883,0.051074605,0.51204807,1.6480867
672,336.0,4.0,0.04182798,0.051839978,0.0510423,0.5121466,1.6482823
673,336.5,4.0,0.041803185,0.05180028,0.051010232,0.5122447,1.6484764
674,337.0,4.0,0.04177851,0.051760584,0.050978046,0.51234263,1.6486706
675,337.5,4.0,0.04175401,0.051721424,0.050946098,0.51244015,1.6488639
676,338.0,4.0,0.041729514,0.051682353,0.05091439,0.5125374,1.6490573
677,338.5,4.0,0.041705254,0.05164355,0.050882857,0.5126345,1.6492499
678,339.0,4.0,0.041680817,0.051605016,0.050851386,0.51273125,1.6494423
679,339.5,4.0,0.041656796,0.05156678,0.050820213,0.5128276,1.649634
680,340.0,4.0,0.041632835,0.051528662,0.05078904,0.51292396,1.6498252
681,340.5,4.0,0.041609112,0.051490873,0.050758105,0.5130198,1.6500162
682,341.0,4.0,0.04158515,0.051453352,0.05072723,0.5131154,1.6502066
683,341.5,4.0,0.041561488,0.05141604,0.050696474,0.51321083,1.6503966
684,342.0,4.0,0.041537765,0.051378906,0.050666075,0.513306,1.650586
685,342.5,4.0,0.04151434,0.05134195,0.050635736,0.5134009,1.6507753
686,343.0,4.0,0.041490857,0.051305294,0.050605398,0.51349556,1.6509641
687,343.5,4.0,0.04146761,0.051268727,0.050575417,0.5135899,1.6511523
688,344.0,4.0,0.041444305,0.051232636,0.050545376,0.513684,1.6513405
689,344.5,4.0,0.041421417,0.051196426,0.050515693,0.51377785,1.6515274
690,345.0,4.0,0.04139841,0.051160604,0.05048613,0.5138714,1.6517146
691,345.5,4.0,0.041375462,0.0511252,0.050456565,0.513965,1.6519012
692,346.0,4.0,0.041352574,0.051089793,0.05042736,0.514058,1.6520879
693,346.5,4.0,0.041329924,0.051054716,0.050398093,0.51415086,1.6522734
694,347.0,4.0,0.041307155,0.05101967,0.050368946,0.5142436,1.6524591
695,347.5,4.0,0.041284505,0.050985157,0.050340097,0.514336,1.6526442
696,348.0,4.0,0.041261796,0.050950646,0.050311368,0.514428,1.6528289
697,348.5,4.0,0.041239563,0.050916344,0.050282698,0.51452005,1.6530133
698,349.0,4.0,0.041217033,0.05088228,0.050254088,0.51461184,1.6531976
699,349.5,4.0,0.04119468,0.050848663,0.050225835,0.5147032,1.6533813
