,t,Q,T
167,83.5,6.0,43.718334
168,84.0,6.0,43.780556
169,84.5,6.0,43.84266
170,85.0,6.0,43.90467
171,85.5,6.0,43.966576
172,86.0,6.0,44.028374
173,86.5,6.0,44.090088
174,87.0,6.0,44.151703
175,87.5,6.0,44.21323
176,88.0,6.0,44.274673
177,88.5,6.0,44.336033
178,89.0,6.0,44.397312
179,89.5,6.0,44.45851
180,90.0,6.0,44.51963
181,90.5,6.0,44.58069
182,91.0,6.0,44.641678
183,91.5,6.0,44.70259
184,92.0,6.0,44.76346
185,92.5,6.0,44.824253
186,93.0,6.0,44.885
187,93.5,6.0,44.94569
188,94.0,6.0,45.00634
189,94.5,6.0,45.06694
190,95.0,6.0,45.127495
191,95.5,6.0,45.18802
192,96.0,6.0,45.248505
193,96.5,6.0,45.308952
194,97.0,6.0,45.36936
195,97.5,6.0,45.42976
196,98.0,6.0,45.490128
197,98.5,6.0,45.550472
198,99.0,6.0,45.6108
199,99.5,6.0,45.671112
200,100.0,6.0,45.731415
201,100.5,6.0,45.791702
202,101.0,6.0,45.851982
203,101.5,6.0,45.912247
204,102.0,6.0,45.97252
205,102.5,6.0,46.032784
206,103.0,6.0,46.093056
207,103.5,6.0,46.15332
208,104.0,6.0,46.213596
209,104.5,6.0,46.273872
210,105.0,6.0,46.334156
211,105.5,6.0,46.39446
212,106.0,6.0,46.454754
213,106.5,6.0,46.515083
214,107.0,6.0,46.57541
215,107.5,6.0,46.635757
216,108.0,6.0,46.69613
217,108.5,6.0,46.756508
218,109.0,6.0,46.816917
219,109.5,6.0,46.87734
220,110.0,6.0,46.93778
221,110.5,6.0,46.998238
222,111.0,6.0,47.05873
223,111.5,6.0,47.11924
224,112.0,6.0,47.179764
225,112.5,6.0,47.240314
226,113.0,6.0,47.300888
227,113.5,6.0,47.361496
228,114.0,6.0,47.42212
229,114.5,6.0,47.482765
230,115.0,6.0,47.54345
231,115.5,6.0,47.60414
232,116.0,6.0,47.664856
233,116.5,6.0,47.7256
234,117.0,6.0,47.78637
235,117.5,6.0,47.84716
236,118.0,6.0,47.90797
237,118.5,6.0,47.96881
238,119.0,6.0,48.029663
239,119.5,6.0,48.090538
240,120.0,6.0,48.151436
241,120.5,6.0,48.212353
242,121.0,6.0,48.273285
243,121.5,6.0,48.33424
244,122.0,6.0,48.395203
245,122.5,6.0,48.45618
246,123.0,6.0,48.517185
247,123.5,6.0,48.578194
248,124.0,6.0,48.639214
249,124.5,6.0,48.70025
250,125.0,6.0,48.76129
251,125.5,6.0,48.822334
252,126.0,6.0,48.883396
253,126.5,6.0,48.944466
254,127.0,6.0,49.005527
255,127.5,6.0,49.066597
256,128.0,6.0,49.127663
257,128.5,6.0,49.188732
258,129.0,6.0,49.249794
259,129.5,6.0,49.310863
260,130.0,6.0,49.371918
261,130.5,6.0,49.43297
262,131.0,6.0,49.49401
263,131.5,6.0,49.55504
264,132.0,6.0,49.61606
265,132.5,6.0,49.677055
266,133.0,6.0,49.738045
267,133.5,6.0,49.799015
268,134.0,6.0,49.859966
269,134.5,6.0,49.92089
270,135.0,6.0,49.98179
271,135.5,6.0,50.042664
272,136.0,6.0,50.103508
273,136.5,6.0,50.16433
274,137.0,6.0,50.225113
275,137.5,6.0,50.28586
276,138.0,6.0,50.346565
277,138.5,6.0,50.40724
278,139.0,6.0,50.467873
279,139.5,6.0,50.528458
280,140.0,6.0,50.588997
281,140.5,6.0,50.64949
282,141.0,6.0,50.709934
283,141.5,6.0,50.77033
284,142.0,6.0,50.830666
285,142.5,6.0,50.89093
286,143.0,6.0,50.951157
287,143.5,6.0,51.01132
288,144.0,6.0,51.071404
289,144.5,6.0,51.13142
290,145.0,6.0,51.19138
291,145.5,6.0,51.25126
292,146.0,6.0,51.311066
293,146.5,6.0,51.370808
294,147.0,6.0,51.430458
295,147.5,6.0,51.490032
296,148.0,6.0,51.549515
297,148.5,6.0,51.608932
298,149.0,6.0,51.66825
299,149.5,6.0,51.727478
300,150.0,6.0,51.786617
301,150.5,6.0,51.845665
302,151.0,6.0,51.904617
303,151.5,6.0,51.96347
304,152.0,6.0,52.022217
305,152.5,6.0,52.08087
306,153.0,6.0,52.139427
307,153.5,6.0,52.197872
308,154.0,6.0,52.256214
309,154.5,6.0,52.31445
310,155.0,6.0,52.372574
311,155.5,6.0,52.430595
312,156.0,6.0,52.48851
313,156.5,6.0,52.546307
314,157.0,6.0,52.60399
315,157.5,6.0,52.661564
316,158.0,6.0,52.719025
317,158.5,6.0,52.77638
318,159.0,6.0,52.833614
319,159.5,6.0,52.89073
320,160.0,6.0,52.947746
321,160.5,6.0,53.00464
322,161.0,6.0,53.061417
323,161.5,6.0,53.118084
324,162.0,6.0,53.174644
325,162.5,6.0,53.231094
326,163.0,6.0,53.287426
327,163.5,6.0,53.34365
328,164.0,6.0,53.399773
329,164.5,6.0,53.45578
330,165.0,6.0,53.511684
331,165.5,6.0,53.567482
332,166.0,6.0,53.623184
333,166.5,6.0,53.678783
334,167.0,6.0,53.734287
335,167.5,6.0,53.78969
336,168.0,6.0,53.844997
337,168.5,6.0,53.900215
338,169.0,6.0,53.955345
339,169.5,6.0,54.01039
340,170.0,6.0,54.065346
341,170.5,6.0,54.120216
342,171.0,6.0,54.175014
343,171.5,6.0,54.229736
344,172.0,6.0,54.284386
345,172.5,6.0,54.33896
346,173.0,6.0,54.393463
347,173.5,6.0,54.44791
348,174.0,6.0,54.502296
349,174.5,6.0,54.556625
350,175.0,6.0,54.610886
351,175.5,6.0,54.6651
352,176.0,6.0,54.719273
353,176.5,6.0,54.773384
354,177.0,6.0,54.82747
355,177.5,6.0,54.881504
356,178.0,6.0,54.9355
357,178.5,6.0,54.989468
358,179.0,6.0,55.043396
359,179.5,6.0,55.09731
360,180.0,6.0,55.15119
361,180.5,6.0,55.205048
362,181.0,6.0,55.25888
363,181.5,6.0,55.3127
364,182.0,6.0,55.3665
365,182.5,6.0,55.420296
366,183.0,6.0,55.474075
367,183.5,6.0,55.527847
368,184.0,6.0,55.581604
369,184.5,6.0,55.63537
370,185.0,6.0,55.68913
371,185.5,6.0,55.74289
372,186.0,6.0,55.796646
373,186.5,6.0,55.850407
374,187.0,6.0,55.904167
375,187.5,6.0,55.957943
376,188.0,6.0,56.011723
377,188.5,6.0,56.065506
378,189.0,6.0,56.11931
379,189.5,6.0,56.173103
380,190.0,6.0,56.226913
381,190.5,6.0,56.28074
382,191.0,6.0,56.334568
383,191.5,6.0,56.388412
384,192.0,6.0,56.44226
385,192.5,6.0,56.496128
386,193.0,6.0,56.549995
387,193.5,6.0,56.603878
388,194.0,6.0,56.65777
389,194.5,6.0,56.711662
390,195.0,6.0,56.765556
391,195.5,6.0,56.819473
392,196.0,6.0,56.873383
393,196.5,6.0,56.9273
394,197.0,6.0,56.9812
395,197.5,6.0,57.03511
396,198.0,6.0,57.08902
397,198.5,6.0,57.142918
398,199.0,6.0,57.1968
399,199.5,6.0,57.25068
400,200.0,6.0,57.304543
401,200.5,6.0,57.35839
402,201.0,6.0,57.412216
403,201.5,6.0,57.466015
404,202.0,6.0,57.51979
405,202.5,6.0,57.57354
406,203.0,6.0,57.627247
407,203.5,6.0,57.680923
408,204.0,6.0,57.73455
409,204.5,6.0,57.788147
410,205.0,6.0,57.841698
411,205.5,6.0,57.89518
412,206.0,6.0,57.948616
413,206.5,6.0,58.002007
414,207.0,6.0,58.05532
415,207.5,6.0,58.108574
416,208.0,6.0,58.16176
417,208.5,6.0,58.21488
418,209.0,6.0,58.26792
419,209.5,6.0,58.320885
420,210.0,6.0,58.373764
421,210.5,6.0,58.426575
422,211.0,6.0,58.479294
423,211.5,6.0,58.53192
424,212.0,6.0,58.58448
425,212.5,6.0,58.636932
426,213.0,6.0,58.6893
427,213.5,6.0,58.741577
428,214.0,6.0,58.79377
429,214.5,6.0,58.845856
430,215.0,6.0,58.897865
431,215.5,6.0,58.949783
432,216.0,6.0,59.001595
433,216.5,6.0,59.053345
434,217.0,6.0,59.104996
435,217.5,6.0,59.156563
436,218.0,6.0,59.208054
437,218.5,6.0,59.259457
438,219.0,6.0,59.31079
439,219.5,6.0,59.36206
440,220.0,6.0,59.41326
441,220.5,6.0,59.4644
442,221.0,6.0,59.515488
443,221.5,6.0,59.56652
444,222.0,6.0,59.617508
445,222.5,6.0,59.668457
446,223.0,6.0,59.719383
447,223.5,6.0,59.770275
448,224.0,6.0,59.82115
449,224.5,6.0,59.872013
450,225.0,6.0,59.922882
451,225.5,6.0,59.973747
452,226.0,6.0,60.024616
453,226.5,6.0,60.075516
454,227.0,6.0,60.126427
455,227.5,6.0,60.177376
456,228.0,6.0,60.228363
457,228.5,6.0,60.279396
458,229.0,6.0,60.330482
459,229.5,6.0,60.38162
460,230.0,6.0,60.432808
461,230.5,6.0,60.48407
462,231.0,6.0,60.535397
463,231.5,6.0,60.5868
464,232.0,6.0,60.63826
465,232.5,6.0,60.689796
466,233.0,6.0,60.741394
467,233.5,6.0,60.79307
468,234.0,6.0,60.844803
469,234.5,6.0,60.89659
470,235.0,6.0,60.948425
471,235.5,6.0,61.0003
472,236.0,6.0,61.052204
473,236.5,6.0,61.104134
474,237.0,6.0,61.156055
475,237.5,6.0,61.207962
476,238.0,6.0,61.25985
477,238.5,6.0,61.3117
478,239.0,6.0,61.363472
479,239.5,6.0,61.415146
480,240.0,6.0,61.46671
