,t,Q,T
3887,140.5,4.0,41.460274
3888,141.0,4.0,41.489494
3889,141.5,4.0,41.518707
3890,142.0,4.0,41.547928
3891,142.5,4.0,41.57714
3892,143.0,4.0,41.606354
3893,143.5,4.0,41.635574
3894,144.0,4.0,41.66478
3895,144.5,4.0,41.693993
3896,145.0,4.0,41.723206
3897,145.5,4.0,41.752407
3898,146.0,4.0,41.78161
3899,146.5,4.0,41.810814
3900,147.0,4.0,41.84001
3901,147.5,4.0,41.86921
3902,148.0,4.0,41.898407
3903,148.5,4.0,41.927597
3904,149.0,4.0,41.956787
3905,149.5,4.0,41.985977
3906,150.0,4.0,42.015163
3907,150.5,4.0,42.044342
3908,151.0,4.0,42.073524
3909,151.5,4.0,42.1027
3910,152.0,4.0,42.131866
3911,152.5,4.0,42.161034
3912,153.0,4.0,42.190197
3913,153.5,4.0,42.21936
3914,154.0,4.0,42.24852
3915,154.5,4.0,42.277676
3916,155.0,4.0,42.306824
3917,155.5,4.0,42.335968
3918,156.0,4.0,42.365112
3919,156.5,4.0,42.39424
3920,157.0,4.0,42.423374
3921,157.5,4.0,42.452507
3922,158.0,4.0,42.48163
3923,158.5,4.0,42.510742
3924,159.0,4.0,42.539856
3925,159.5,4.0,42.56896
3926,160.0,4.0,42.59806
3927,160.5,4.0,42.62716
3928,161.0,4.0,42.656246
3929,161.5,4.0,42.685326
3930,162.0,4.0,42.71441
3931,162.5,4.0,42.743484
3932,163.0,4.0,42.772545
3933,163.5,4.0,42.801605
3934,164.0,4.0,42.830658
3935,164.5,4.0,42.859695
3936,165.0,4.0,42.888733
3937,165.5,4.0,42.91777
3938,166.0,4.0,42.946793
3939,166.5,4.0,42.97581
3940,167.0,4.0,43.004818
3941,167.5,4.0,43.033817
3942,168.0,4.0,43.062813
3943,168.5,4.0,43.091797
3944,169.0,4.0,43.120773
3945,169.5,4.0,43.149734
3946,170.0,4.0,43.178696
3947,170.5,4.0,43.20765
3948,171.0,4.0,43.236588
3949,171.5,4.0,43.26552
3950,172.0,4.0,43.29444
3951,172.5,4.0,43.323353
3952,173.0,4.0,43.352257
3953,173.5,4.0,43.38115
3954,174.0,4.0,43.410027
3955,174.5,4.0,43.438904
3956,175.0,4.0,43.467766
3957,175.5,4.0,43.496605
3958,176.0,4.0,43.525448
3959,176.5,4.0,43.554276
3960,177.0,4.0,43.58309
3961,177.5,4.0,43.6119
3962,178.0,4.0,43.640694
3963,178.5,4.0,43.66947
3964,179.0,4.0,43.698235
3965,179.5,4.0,43.726994
3966,180.0,4.0,43.75574
3967,180.5,4.0,43.784466
3968,181.0,4.0,43.813187
3969,181.5,4.0,43.84189
3970,182.0,4.0,43.87057
3971,182.5,4.0,43.899254
3972,183.0,4.0,43.927917
3973,183.5,4.0,43.95656
3974,184.0,4.0,43.985195
3975,184.5,4.0,44.01381
3976,185.0,4.0,44.04241
3977,185.5,4.0,44.071003
3978,186.0,4.0,44.09958
3979,186.5,4.0,44.128136
3980,187.0,4.0,44.15667
3981,187.5,4.0,44.18519
3982,188.0,4.0,44.213707
3983,188.5,4.0,44.242195
3984,189.0,4.0,44.270676
3985,189.5,4.0,44.299126
3986,190.0,4.0,44.327576
3987,190.5,4.0,44.35599
3988,191.0,4.0,44.384396
3989,191.5,4.0,44.412785
3990,192.0,4.0,44.44115
3991,192.5,4.0,44.469505
3992,193.0,4.0,44.497833
3993,193.5,4.0,44.526146
3994,194.0,4.0,44.55444
3995,194.5,4.0,44.582706
3996,195.0,4.0,44.610962
3997,195.5,4.0,44.639194
3998,196.0,4.0,44.667408
3999,196.5,4.0,44.6956
4000,197.0,4.0,44.723774
4001,197.5,4.0,44.751923
4002,198.0,4.0,44.78006
4003,198.5,4.0,44.80816
4004,199.0,4.0,44.83625
4005,199.5,4.0,44.86431
4006,200.0,4.0,44.892353
4007,200.5,4.0,44.920372
4008,201.0,4.0,44.948364
4009,201.5,4.0,44.976337
4010,202.0,4.0,45.004288
4011,202.5,4.0,45.03222
4012,203.0,4.0,45.06012
4013,203.5,4.0,45.088005
4014,204.0,4.0,45.115852
4015,204.5,4.0,45.143677
4016,205.0,4.0,45.17149
4017,205.5,4.0,45.19927
4018,206.0,4.0,45.227024
4019,206.5,4.0,45.254753
4020,207.0,4.0,45.282448
4021,207.5,4.0,45.310123
4022,208.0,4.0,45.337784
4023,208.5,4.0,45.365402
4024,209.0,4.0,45.392998
4025,209.5,4.0,45.420574
4026,210.0,4.0,45.448116
4027,210.5,4.0,45.47563
4028,211.0,4.0,45.50312
4029,211.5,4.0,45.53058
4030,212.0,4.0,45.558014
4031,212.5,4.0,45.58542
4032,213.0,4.0,45.612793
4033,213.5,4.0,45.640137
4034,214.0,4.0,45.66745
4035,214.5,4.0,45.69475
4036,215.0,4.0,45.722008
4037,215.5,4.0,45.749226
4038,216.0,4.0,45.776436
4039,216.5,4.0,45.803604
4040,217.0,4.0,45.83074
4041,217.5,4.0,45.857845
4042,218.0,4.0,45.884926
4043,218.5,4.0,45.911964
4044,219.0,4.0,45.938988
4045,219.5,4.0,45.96596
4046,220.0,4.0,45.99292
4047,220.5,4.0,46.019836
4048,221.0,4.0,46.046722
4049,221.5,4.0,46.073578
4050,222.0,4.0,46.1004
4051,222.5,4.0,46.12719
4052,223.0,4.0,46.15395
4053,223.5,4.0,46.18067
4054,224.0,4.0,46.20736
4055,224.5,4.0,46.23402
4056,225.0,4.0,46.26064
4057,225.5,4.0,46.287235
4058,226.0,4.0,46.31379
4059,226.5,4.0,46.34031
4060,227.0,4.0,46.36679
4061,227.5,4.0,46.39325
4062,228.0,4.0,46.419662
4063,228.5,4.0,46.446045
4064,229.0,4.0,46.47239
4065,229.5,4.0,46.498703
4066,230.0,4.0,46.524982
4067,230.5,4.0,46.551224
4068,231.0,4.0,46.57743
4069,231.5,4.0,46.6036
4070,232.0,4.0,46.629734
4071,232.5,4.0,46.65583
4072,233.0,4.0,46.6819
4073,233.5,4.0,46.707916
4074,234.0,4.0,46.733906
4075,234.5,4.0,46.759865
4076,235.0,4.0,46.785774
4077,235.5,4.0,46.811653
4078,236.0,4.0,46.837494
4079,236.5,4.0,46.863297
4080,237.0,4.0,46.889065
4081,237.5,4.0,46.914787
4082,238.0,4.0,46.94049
4083,238.5,4.0,46.966133
4084,239.0,4.0,46.991753
4085,239.5,4.0,47.01733
4086,240.0,4.0,47.04287
4087,240.5,4.0,47.068375
4088,241.0,4.0,47.093834
4089,241.5,4.0,47.119263
4090,242.0,4.0,47.144646
4091,242.5,4.0,47.169994
4092,243.0,4.0,47.195305
4093,243.5,4.0,47.220566
4094,244.0,4.0,47.245804
4095,244.5,4.0,47.270996
4096,245.0,4.0,47.29615
4097,245.5,4.0,47.32126
4098,246.0,4.0,47.346344
4099,246.5,4.0,47.371376
4100,247.0,4.0,47.396378
4101,247.5,4.0,47.42133
4102,248.0,4.0,47.446243
4103,248.5,4.0,47.471127
4104,249.0,4.0,47.49597
4105,249.5,4.0,47.52077
4106,250.0,4.0,47.545532
4107,250.5,4.0,47.57025
4108,251.0,4.0,47.594933
4109,251.5,4.0,47.61957
4110,252.0,4.0,47.644173
4111,252.5,4.0,47.66874
4112,253.0,4.0,47.693253
4113,253.5,4.0,47.717743
4114,254.0,4.0,47.74218
4115,254.5,4.0,47.766586
4116,255.0,4.0,47.790955
4117,255.5,4.0,47.81527
4118,256.0,4.0,47.839554
4119,256.5,4.0,47.8638
4120,257.0,4.0,47.888004
4121,257.5,4.0,47.912163
4122,258.0,4.0,47.936295
4123,258.5,4.0,47.960373
4124,259.0,4.0,47.984413
4125,259.5,4.0,48.008415
4126,260.0,4.0,48.032387
4127,260.5,4.0,48.056313
4128,261.0,4.0,48.08019
4129,261.5,4.0,48.10403
4130,262.0,4.0,48.12784
4131,262.5,4.0,48.151604
4132,263.0,4.0,48.175327
4133,263.5,4.0,48.199013
4134,264.0,4.0,48.222656
4135,264.5,4.0,48.24626
4136,265.0,4.0,48.26982
4137,265.5,4.0,48.29335
4138,266.0,4.0,48.316833
4139,266.5,4.0,48.340286
4140,267.0,4.0,48.36369
4141,267.5,4.0,48.387054
4142,268.0,4.0,48.410378
4143,268.5,4.0,48.43367
4144,269.0,4.0,48.456917
4145,269.5,4.0,48.480125
4146,270.0,4.0,48.503304
4147,270.5,4.0,48.526432
4148,271.0,4.0,48.549522
4149,271.5,4.0,48.572575
4150,272.0,4.0,48.59559
4151,272.5,4.0,48.618553
4152,273.0,4.0,48.641495
4153,273.5,4.0,48.6644
4154,274.0,4.0,48.68725
4155,274.5,4.0,48.71007
4156,275.0,4.0,48.73285
4157,275.5,4.0,48.75559
4158,276.0,4.0,48.77829
4159,276.5,4.0,48.800957
4160,277.0,4.0,48.823578
4161,277.5,4.0,48.846172
4162,278.0,4.0,48.86872
4163,278.5,4.0,48.89123
4164,279.0,4.0,48.913704
4165,279.5,4.0,48.936142
4166,280.0,4.0,48.958534
4167,280.5,4.0,48.980896
4168,281.0,4.0,49.003216
4169,281.5,4.0,49.025505
4170,282.0,4.0,49.047752
4171,282.5,4.0,49.069958
4172,283.0,4.0,49.092133
4173,283.5,4.0,49.114265
4174,284.0,4.0,49.136368
4175,284.5,4.0,49.158417
4176,285.0,4.0,49.18045
4177,285.5,4.0,49.202435
4178,286.0,4.0,49.22439
4179,286.5,4.0,49.2463
4180,287.0,4.0,49.26818
4181,287.5,4.0,49.29002
4182,288.0,4.0,49.31182
4183,288.5,4.0,49.333588
4184,289.0,4.0,49.355324
4185,289.5,4.0,49.377014
4186,290.0,4.0,49.398678
4187,290.5,4.0,49.420303
4188,291.0,4.0,49.441887
4189,291.5,4.0,49.46344
4190,292.0,4.0,49.484955
4191,292.5,4.0,49.506447
4192,293.0,4.0,49.527893
4193,293.5,4.0,49.5493
4194,294.0,4.0,49.57067
4195,294.5,4.0,49.59202
4196,295.0,4.0,49.61332
4197,295.5,4.0,49.634605
4198,296.0,4.0,49.655834
4199,296.5,4.0,49.67704
4200,297.0,4.0,49.698204
4201,297.5,4.0,49.71934
4202,298.0,4.0,49.74044
4203,298.5,4.0,49.761505
4204,299.0,4.0,49.78254
4205,299.5,4.0,49.80354
4206,300.0,4.0,49.824497
4207,300.5,4.0,49.845436
4208,301.0,4.0,49.866333
4209,301.5,4.0,49.8872
4210,302.0,4.0,49.90803
4211,302.5,4.0,49.928825
4212,303.0,4.0,49.949596
4213,303.5,4.0,49.97033
4214,304.0,4.0,49.991024
4215,304.5,4.0,50.01169
4216,305.0,4.0,50.032333
4217,305.5,4.0,50.052937
4218,306.0,4.0,50.073505
4219,306.5,4.0,50.094048
4220,307.0,4.0,50.114548
4221,307.5,4.0,50.13503
4222,308.0,4.0,50.155468
4223,308.5,4.0,50.175877
4224,309.0,4.0,50.19626
4225,309.5,4.0,50.21661
4226,310.0,4.0,50.236923
4227,310.5,4.0,50.257214
4228,311.0,4.0,50.277466
4229,311.5,4.0,50.29769
4230,312.0,4.0,50.317886
4231,312.5,4.0,50.338047
4232,313.0,4.0,50.358177
4233,313.5,4.0,50.37828
4234,314.0,4.0,50.398346
4235,314.5,4.0,50.41839
4236,315.0,4.0,50.438408
4237,315.5,4.0,50.45838
4238,316.0,4.0,50.478333
4239,316.5,4.0,50.498253
4240,317.0,4.0,50.518143
4241,317.5,4.0,50.53801
4242,318.0,4.0,50.55784
4243,318.5,4.0,50.577644
4244,319.0,4.0,50.59742
4245,319.5,4.0,50.617157
4246,320.0,4.0,50.636875
4247,320.5,4.0,50.656563
4248,321.0,4.0,50.676216
4249,321.5,4.0,50.695847
4250,322.0,4.0,50.715454
4251,322.5,4.0,50.735016
4252,323.0,4.0,50.75457
4253,323.5,4.0,50.77408
4254,324.0,4.0,50.79357
4255,324.5,4.0,50.813026
4256,325.0,4.0,50.83246
4257,325.5,4.0,50.851864
4258,326.0,4.0,50.87124
4259,326.5,4.0,50.89058
4260,327.0,4.0,50.9099
4261,327.5,4.0,50.9292
4262,328.0,4.0,50.948463
4263,328.5,4.0,50.967705
4264,329.0,4.0,50.986908
4265,329.5,4.0,51.0061
4266,330.0,4.0,51.025257
4267,330.5,4.0,51.044384
4268,331.0,4.0,51.06349
4269,331.5,4.0,51.082565
4270,332.0,4.0,51.101616
4271,332.5,4.0,51.12064
4272,333.0,4.0,51.139637
4273,333.5,4.0,51.158607
4274,334.0,4.0,51.177555
4275,334.5,4.0,51.196472
4276,335.0,4.0,51.21537
4277,335.5,4.0,51.234238
4278,336.0,4.0,51.25308
4279,336.5,4.0,51.27189
4280,337.0,4.0,51.290688
4281,337.5,4.0,51.309452
4282,338.0,4.0,51.32819
4283,338.5,4.0,51.3469
4284,339.0,4.0,51.365585
4285,339.5,4.0,51.384254
4286,340.0,4.0,51.402885
4287,340.5,4.0,51.42151
4288,341.0,4.0,51.440094
4289,341.5,4.0,51.458656
4290,342.0,4.0,51.477196
4291,342.5,4.0,51.495712
4292,343.0,4.0,51.5142
4293,343.5,4.0,51.532658
4294,344.0,4.0,51.5511
4295,344.5,4.0,51.56952
4296,345.0,4.0,51.587914
4297,345.5,4.0,51.606277
4298,346.0,4.0,51.62462
4299,346.5,4.0,51.64294
4300,347.0,4.0,51.66124
4301,347.5,4.0,51.67951
4302,348.0,4.0,51.697758
4303,348.5,4.0,51.715973
4304,349.0,4.0,51.734184
4305,349.5,4.0,51.75235
4306,350.0,4.0,51.770504
4307,350.5,4.0,51.788635
4308,351.0,4.0,51.80674
4309,351.5,4.0,51.824825
4310,352.0,4.0,51.842888
4311,352.5,4.0,51.86092
4312,353.0,4.0,51.87893
4313,353.5,4.0,51.896923
4314,354.0,4.0,51.91489
4315,354.5,4.0,51.93283
4316,355.0,4.0,51.95076
4317,355.5,4.0,51.96865
4318,356.0,4.0,51.986523
4319,356.5,4.0,52.00438
4320,357.0,4.0,52.022205
4321,357.5,4.0,52.040016
4322,358.0,4.0,52.057793
4323,358.5,4.0,52.075554
4324,359.0,4.0,52.0933
4325,359.5,4.0,52.111015
4326,360.0,4.0,52.128716
4327,360.5,4.0,52.14638
4328,361.0,4.0,52.164032
4329,361.5,4.0,52.181664
4330,362.0,4.0,52.199272
4331,362.5,4.0,52.21685
4332,363.0,4.0,52.23442
4333,363.5,4.0,52.251953
4334,364.0,4.0,52.269478
4335,364.5,4.0,52.286972
4336,365.0,4.0,52.30445
4337,365.5,4.0,52.32189
4338,366.0,4.0,52.339333
4339,366.5,4.0,52.356743
4340,367.0,4.0,52.37413
4341,367.5,4.0,52.391495
4342,368.0,4.0,52.408844
4343,368.5,4.0,52.426163
4344,369.0,4.0,52.443474
4345,369.5,4.0,52.460747
4346,370.0,4.0,52.478004
4347,370.5,4.0,52.495255
4348,371.0,4.0,52.512466
4349,371.5,4.0,52.529655
4350,372.0,4.0,52.546833
4351,372.5,4.0,52.563988
4352,373.0,4.0,52.58112
4353,373.5,4.0,52.598236
4354,374.0,4.0,52.615326
4355,374.5,4.0,52.63239
4356,375.0,4.0,52.649445
4357,375.5,4.0,52.666473
4358,376.0,4.0,52.683483
4359,376.5,4.0,52.70047
4360,377.0,4.0,52.717438
4361,377.5,4.0,52.734375
4362,378.0,4.0,52.7513
4363,378.5,4.0,52.76821
4364,379.0,4.0,52.785095
4365,379.5,4.0,52.801952
4366,380.0,4.0,52.8188
4367,380.5,4.0,52.835617
4368,381.0,4.0,52.852417
4369,381.5,4.0,52.86921
4370,382.0,4.0,52.88597
4371,382.5,4.0,52.902702
4372,383.0,4.0,52.919422
4373,383.5,4.0,52.93613
4374,384.0,4.0,52.95281
4375,384.5,4.0,52.969467
4376,385.0,4.0,52.986107
4377,385.5,4.0,53.002724
4378,386.0,4.0,53.019318
4379,386.5,4.0,53.035896
4380,387.0,4.0,53.05246
4381,387.5,4.0,53.068996
4382,388.0,4.0,53.085514
4383,388.5,4.0,53.102016
4384,389.0,4.0,53.118496
4385,389.5,4.0,53.134953
4386,390.0,4.0,53.151394
4387,390.5,4.0,53.167812
4388,391.0,4.0,53.18421
4389,391.5,4.0,53.200592
4390,392.0,4.0,53.21695
4391,392.5,4.0,53.23329
4392,393.0,4.0,53.249603
4393,393.5,4.0,53.265907
4394,394.0,4.0,53.282185
4395,394.5,4.0,53.298447
4396,395.0,4.0,53.31469
4397,395.5,4.0,53.33091
4398,396.0,4.0,53.347115
4399,396.5,4.0,53.363293
4400,397.0,4.0,53.379456
4401,397.5,4.0,53.3956
4402,398.0,4.0,53.411728
4403,398.5,4.0,53.427834
4404,399.0,4.0,53.443913
4405,399.5,4.0,53.459976
4406,400.0,4.0,53.476017
4407,400.5,4.0,53.492043
4408,401.0,4.0,53.508053
4409,401.5,4.0,53.52404
4410,402.0,4.0,53.540005
4411,402.5,4.0,53.555954
4412,403.0,4.0,53.571888
4413,403.5,4.0,53.587795
4414,404.0,4.0,53.60368
4415,404.5,4.0,53.619553
4416,405.0,4.0,53.635406
4417,405.5,4.0,53.651237
4418,406.0,4.0,53.667053
4419,406.5,4.0,53.682854
4420,407.0,4.0,53.698616
4421,407.5,4.0,53.71437
4422,408.0,4.0,53.73011
4423,408.5,4.0,53.745827
4424,409.0,4.0,53.761517
4425,409.5,4.0,53.777206
4426,410.0,4.0,53.792862
4427,410.5,4.0,53.808502
4428,411.0,4.0,53.824123
4429,411.5,4.0,53.839725
4430,412.0,4.0,53.85531
4431,412.5,4.0,53.870872
4432,413.0,4.0,53.886417
4433,413.5,4.0,53.901947
4434,414.0,4.0,53.917454
4435,414.5,4.0,53.93294
4436,415.0,4.0,53.948414
4437,415.5,4.0,53.963863
4438,416.0,4.0,53.979286
4439,416.5,4.0,53.994698
4440,417.0,4.0,54.010094
4441,417.5,4.0,54.025467
4442,418.0,4.0,54.04082
4443,418.5,4.0,54.056156
4444,419.0,4.0,54.071472
4445,419.5,4.0,54.08677
4446,420.0,4.0,54.102047
4447,420.5,4.0,54.11731
4448,421.0,4.0,54.132557
4449,421.5,4.0,54.14778
4450,422.0,4.0,54.16299
4451,422.5,4.0,54.178177
4452,423.0,4.0,54.19333
4453,423.5,4.0,54.20848
4454,424.0,4.0,54.223618
4455,424.5,4.0,54.238724
4456,425.0,4.0,54.25383
4457,425.5,4.0,54.268894
4458,426.0,4.0,54.28395
4459,426.5,4.0,54.29899
4460,427.0,4.0,54.314007
4461,427.5,4.0,54.328995
4462,428.0,4.0,54.34398
4463,428.5,4.0,54.35894
4464,429.0,4.0,54.373886
4465,429.5,4.0,54.38881
4466,430.0,4.0,54.403717
4467,430.5,4.0,54.418602
4468,431.0,4.0,54.433468
4469,431.5,4.0,54.448322
4470,432.0,4.0,54.463158
4471,432.5,4.0,54.477974
4472,433.0,4.0,54.492764
4473,433.5,4.0,54.507545
4474,434.0,4.0,54.522305
4475,434.5,4.0,54.53704
4476,435.0,4.0,54.551765
4477,435.5,4.0,54.566467
4478,436.0,4.0,54.581154
4479,436.5,4.0,54.595825
