,t,Q,T
3946,170.0,4.0,43.17705
3947,170.5,4.0,43.205734
3948,171.0,4.0,43.23441
3949,171.5,4.0,43.263073
3950,172.0,4.0,43.29173
3951,172.5,4.0,43.320377
3952,173.0,4.0,43.349022
3953,173.5,4.0,43.37765
3954,174.0,4.0,43.406277
3955,174.5,4.0,43.43489
3956,175.0,4.0,43.463497
3957,175.5,4.0,43.492092
3958,176.0,4.0,43.520683
3959,176.5,4.0,43.549267
3960,177.0,4.0,43.57784
3961,177.5,4.0,43.606403
3962,178.0,4.0,43.63496
3963,178.5,4.0,43.66351
3964,179.0,4.0,43.69205
3965,179.5,4.0,43.720585
3966,180.0,4.0,43.74911
3967,180.5,4.0,43.777626
3968,181.0,4.0,43.80614
3969,181.5,4.0,43.83464
3970,182.0,4.0,43.863132
3971,182.5,4.0,43.89162
3972,183.0,4.0,43.920094
3973,183.5,4.0,43.948563
3974,184.0,4.0,43.977024
3975,184.5,4.0,44.00548
3976,185.0,4.0,44.03392
3977,185.5,4.0,44.06236
3978,186.0,4.0,44.090786
3979,186.5,4.0,44.119205
3980,187.0,4.0,44.14762
3981,187.5,4.0,44.17602
3982,188.0,4.0,44.204414
3983,188.5,4.0,44.2328
3984,189.0,4.0,44.26118
3985,189.5,4.0,44.289547
3986,190.0,4.0,44.317905
3987,190.5,4.0,44.346256
3988,191.0,4.0,44.37459
3989,191.5,4.0,44.402924
3990,192.0,4.0,44.431248
3991,192.5,4.0,44.459557
3992,193.0,4.0,44.487858
3993,193.5,4.0,44.51615
3994,194.0,4.0,44.54443
3995,194.5,4.0,44.572704
3996,195.0,4.0,44.60096
3997,195.5,4.0,44.629208
3998,196.0,4.0,44.65745
3999,196.5,4.0,44.68568
4000,197.0,4.0,44.71389
4001,197.5,4.0,44.742092
4002,198.0,4.0,44.770283
4003,198.5,4.0,44.798462
4004,199.0,4.0,44.82663
4005,199.5,4.0,44.854782
4006,200.0,4.0,44.882923
4007,200.5,4.0,44.911053
4008,201.0,4.0,44.939167
4009,201.5,4.0,44.96726
4010,202.0,4.0,44.99535
4011,202.5,4.0,45.02342
4012,203.0,4.0,45.051476
4013,203.5,4.0,45.07951
4014,204.0,4.0,45.10754
4015,204.5,4.0,45.135544
4016,205.0,4.0,45.16354
4017,205.5,4.0,45.19151
4018,206.0,4.0,45.219463
4019,206.5,4.0,45.24741
4020,207.0,4.0,45.27533
4021,207.5,4.0,45.303234
4022,208.0,4.0,45.33112
4023,208.5,4.0,45.358986
4024,209.0,4.0,45.38683
4025,209.5,4.0,45.414654
4026,210.0,4.0,45.442463
4027,210.5,4.0,45.47025
4028,211.0,4.0,45.498013
4029,211.5,4.0,45.525757
4030,212.0,4.0,45.55347
4031,212.5,4.0,45.581173
4032,213.0,4.0,45.60885
4033,213.5,4.0,45.636494
4034,214.0,4.0,45.664127
4035,214.5,4.0,45.691727
4036,215.0,4.0,45.719303
4037,215.5,4.0,45.746853
4038,216.0,4.0,45.774384
4039,216.5,4.0,45.80188
4040,217.0,4.0,45.829357
4041,217.5,4.0,45.8568
4042,218.0,4.0,45.884216
4043,218.5,4.0,45.91161
4044,219.0,4.0,45.93897
4045,219.5,4.0,45.9663
4046,220.0,4.0,45.993603
4047,220.5,4.0,46.020874
4048,221.0,4.0,46.048115
4049,221.5,4.0,46.07532
4050,222.0,4.0,46.102505
4051,222.5,4.0,46.12965
4052,223.0,4.0,46.156765
4053,223.5,4.0,46.18384
4054,224.0,4.0,46.210888
4055,224.5,4.0,46.237904
4056,225.0,4.0,46.26488
4057,225.5,4.0,46.29182
4058,226.0,4.0,46.31873
4059,226.5,4.0,46.3456
4060,227.0,4.0,46.372433
4061,227.5,4.0,46.399235
4062,228.0,4.0,46.42599
4063,228.5,4.0,46.452717
4064,229.0,4.0,46.479397
4065,229.5,4.0,46.506046
4066,230.0,4.0,46.53265
4067,230.5,4.0,46.559216
4068,231.0,4.0,46.585743
4069,231.5,4.0,46.61223
4070,232.0,4.0,46.638676
4071,232.5,4.0,46.66508
4072,233.0,4.0,46.69144
4073,233.5,4.0,46.717762
4074,234.0,4.0,46.744038
4075,234.5,4.0,46.770275
4076,235.0,4.0,46.796463
4077,235.5,4.0,46.82261
4078,236.0,4.0,46.848717
4079,236.5,4.0,46.874775
4080,237.0,4.0,46.90079
4081,237.5,4.0,46.92676
4082,238.0,4.0,46.952682
4083,238.5,4.0,46.97856
4084,239.0,4.0,47.004395
4085,239.5,4.0,47.030186
4086,240.0,4.0,47.05592
4087,240.5,4.0,47.081615
4088,241.0,4.0,47.107265
4089,241.5,4.0,47.132862
4090,242.0,4.0,47.158413
4091,242.5,4.0,47.183918
4092,243.0,4.0,47.20937
4093,243.5,4.0,47.23478
4094,244.0,4.0,47.260136
4095,244.5,4.0,47.285442
4096,245.0,4.0,47.310707
4097,245.5,4.0,47.33592
4098,246.0,4.0,47.361084
4099,246.5,4.0,47.386196
4100,247.0,4.0,47.411266
4101,247.5,4.0,47.436275
4102,248.0,4.0,47.46124
4103,248.5,4.0,47.486156
4104,249.0,4.0,47.511024
4105,249.5,4.0,47.53584
4106,250.0,4.0,47.560604
4107,250.5,4.0,47.58532
4108,251.0,4.0,47.609985
4109,251.5,4.0,47.6346
4110,252.0,4.0,47.659164
4111,252.5,4.0,47.683678
4112,253.0,4.0,47.70814
4113,253.5,4.0,47.732555
4114,254.0,4.0,47.75692
4115,254.5,4.0,47.781235
4116,255.0,4.0,47.805496
4117,255.5,4.0,47.82971
4118,256.0,4.0,47.85387
4119,256.5,4.0,47.877987
4120,257.0,4.0,47.90205
4121,257.5,4.0,47.92606
4122,258.0,4.0,47.950024
4123,258.5,4.0,47.973938
4124,259.0,4.0,47.9978
4125,259.5,4.0,48.021614
4126,260.0,4.0,48.04538
4127,260.5,4.0,48.069096
4128,261.0,4.0,48.092766
4129,261.5,4.0,48.116383
4130,262.0,4.0,48.13995
4131,262.5,4.0,48.16347
4132,263.0,4.0,48.186947
4133,263.5,4.0,48.21037
4134,264.0,4.0,48.233746
4135,264.5,4.0,48.257076
4136,265.0,4.0,48.280357
4137,265.5,4.0,48.303585
4138,266.0,4.0,48.32678
4139,266.5,4.0,48.34992
4140,267.0,4.0,48.373013
4141,267.5,4.0,48.39606
4142,268.0,4.0,48.41906
4143,268.5,4.0,48.442017
4144,269.0,4.0,48.464928
4145,269.5,4.0,48.487793
4146,270.0,4.0,48.510616
4147,270.5,4.0,48.53339
4148,271.0,4.0,48.55612
4149,271.5,4.0,48.578808
4150,272.0,4.0,48.60145
4151,272.5,4.0,48.62405
4152,273.0,4.0,48.64661
4153,273.5,4.0,48.669125
4154,274.0,4.0,48.6916
4155,274.5,4.0,48.714027
4156,275.0,4.0,48.736416
4157,275.5,4.0,48.758762
4158,276.0,4.0,48.78107
4159,276.5,4.0,48.803337
4160,277.0,4.0,48.825565
4161,277.5,4.0,48.847748
4162,278.0,4.0,48.869892
4163,278.5,4.0,48.892002
4164,279.0,4.0,48.914066
4165,279.5,4.0,48.936092
4166,280.0,4.0,48.958088
4167,280.5,4.0,48.980038
4168,281.0,4.0,49.001953
4169,281.5,4.0,49.02383
4170,282.0,4.0,49.045666
4171,282.5,4.0,49.06747
4172,283.0,4.0,49.089237
4173,283.5,4.0,49.110973
4174,284.0,4.0,49.132668
4175,284.5,4.0,49.154327
4176,285.0,4.0,49.175957
4177,285.5,4.0,49.197548
4178,286.0,4.0,49.219105
4179,286.5,4.0,49.24063
4180,287.0,4.0,49.26212
4181,287.5,4.0,49.283577
4182,288.0,4.0,49.305004
4183,288.5,4.0,49.326397
4184,289.0,4.0,49.34776
4185,289.5,4.0,49.369087
4186,290.0,4.0,49.390385
4187,290.5,4.0,49.411648
4188,291.0,4.0,49.432888
4189,291.5,4.0,49.454094
4190,292.0,4.0,49.47527
4191,292.5,4.0,49.496418
4192,293.0,4.0,49.517532
4193,293.5,4.0,49.538616
4194,294.0,4.0,49.55968
4195,294.5,4.0,49.580708
4196,295.0,4.0,49.601707
4197,295.5,4.0,49.622684
4198,296.0,4.0,49.643627
4199,296.5,4.0,49.664547
4200,297.0,4.0,49.685444
4201,297.5,4.0,49.706306
4202,298.0,4.0,49.727142
4203,298.5,4.0,49.74795
4204,299.0,4.0,49.76874
4205,299.5,4.0,49.7895
4206,300.0,4.0,49.810234
4207,300.5,4.0,49.830944
4208,301.0,4.0,49.851627
4209,301.5,4.0,49.872288
4210,302.0,4.0,49.89292
4211,302.5,4.0,49.913532
4212,303.0,4.0,49.93412
4213,303.5,4.0,49.954678
4214,304.0,4.0,49.975216
4215,304.5,4.0,49.99573
4216,305.0,4.0,50.016224
4217,305.5,4.0,50.036686
4218,306.0,4.0,50.057137
4219,306.5,4.0,50.077557
4220,307.0,4.0,50.097958
4221,307.5,4.0,50.11833
4222,308.0,4.0,50.138683
4223,308.5,4.0,50.159016
4224,309.0,4.0,50.17933
4225,309.5,4.0,50.19961
4226,310.0,4.0,50.219875
4227,310.5,4.0,50.24012
4228,311.0,4.0,50.26034
4229,311.5,4.0,50.280544
4230,312.0,4.0,50.300724
4231,312.5,4.0,50.32088
4232,313.0,4.0,50.341015
4233,313.5,4.0,50.361134
4234,314.0,4.0,50.381226
4235,314.5,4.0,50.401302
4236,315.0,4.0,50.421352
4237,315.5,4.0,50.441387
4238,316.0,4.0,50.461395
4239,316.5,4.0,50.481388
4240,317.0,4.0,50.501354
4241,317.5,4.0,50.521305
4242,318.0,4.0,50.54123
4243,318.5,4.0,50.561134
4244,319.0,4.0,50.58102
4245,319.5,4.0,50.600887
4246,320.0,4.0,50.62073
4247,320.5,4.0,50.640556
4248,321.0,4.0,50.66036
4249,321.5,4.0,50.68014
4250,322.0,4.0,50.699905
4251,322.5,4.0,50.719646
4252,323.0,4.0,50.73937
4253,323.5,4.0,50.75907
4254,324.0,4.0,50.77875
4255,324.5,4.0,50.798412
4256,325.0,4.0,50.81805
4257,325.5,4.0,50.837673
4258,326.0,4.0,50.857265
4259,326.5,4.0,50.876842
4260,327.0,4.0,50.8964
4261,327.5,4.0,50.915936
4262,328.0,4.0,50.935444
4263,328.5,4.0,50.95494
4264,329.0,4.0,50.974415
4265,329.5,4.0,50.993862
4266,330.0,4.0,51.013294
4267,330.5,4.0,51.032703
4268,331.0,4.0,51.05209
4269,331.5,4.0,51.071457
4270,332.0,4.0,51.090797
4271,332.5,4.0,51.11012
4272,333.0,4.0,51.12942
4273,333.5,4.0,51.1487
4274,334.0,4.0,51.167957
4275,334.5,4.0,51.18719
4276,335.0,4.0,51.2064
4277,335.5,4.0,51.225597
4278,336.0,4.0,51.244766
4279,336.5,4.0,51.263912
4280,337.0,4.0,51.28304
4281,337.5,4.0,51.30214
4282,338.0,4.0,51.321217
4283,338.5,4.0,51.340275
4284,339.0,4.0,51.35931
4285,339.5,4.0,51.37832
4286,340.0,4.0,51.3973
4287,340.5,4.0,51.41627
4288,341.0,4.0,51.435207
4289,341.5,4.0,51.45413
4290,342.0,4.0,51.473022
4291,342.5,4.0,51.49189
4292,343.0,4.0,51.510735
4293,343.5,4.0,51.52956
4294,344.0,4.0,51.54836
4295,344.5,4.0,51.56713
4296,345.0,4.0,51.585884
4297,345.5,4.0,51.60461
4298,346.0,4.0,51.623314
4299,346.5,4.0,51.64199
4300,347.0,4.0,51.66064
4301,347.5,4.0,51.67927
4302,348.0,4.0,51.697872
4303,348.5,4.0,51.71645
4304,349.0,4.0,51.735004
4305,349.5,4.0,51.753536
4306,350.0,4.0,51.772038
4307,350.5,4.0,51.790516
4308,351.0,4.0,51.808964
4309,351.5,4.0,51.82739
4310,352.0,4.0,51.84579
4311,352.5,4.0,51.86417
4312,353.0,4.0,51.882515
4313,353.5,4.0,51.900845
4314,354.0,4.0,51.919136
4315,354.5,4.0,51.93741
4316,355.0,4.0,51.955654
4317,355.5,4.0,51.973873
4318,356.0,4.0,51.99207
4319,356.5,4.0,52.010235
4320,357.0,4.0,52.02837
4321,357.5,4.0,52.046482
4322,358.0,4.0,52.064568
4323,358.5,4.0,52.082626
4324,359.0,4.0,52.10066
4325,359.5,4.0,52.118664
4326,360.0,4.0,52.136642
4327,360.5,4.0,52.154594
4328,361.0,4.0,52.172516
4329,361.5,4.0,52.19042
4330,362.0,4.0,52.208286
4331,362.5,4.0,52.226124
4332,363.0,4.0,52.243942
4333,363.5,4.0,52.26173
4334,364.0,4.0,52.279488
4335,364.5,4.0,52.297222
4336,365.0,4.0,52.314922
4337,365.5,4.0,52.3326
4338,366.0,4.0,52.350254
4339,366.5,4.0,52.36787
4340,367.0,4.0,52.385468
4341,367.5,4.0,52.403034
4342,368.0,4.0,52.420574
4343,368.5,4.0,52.438084
4344,369.0,4.0,52.455563
4345,369.5,4.0,52.47302
4346,370.0,4.0,52.490444
4347,370.5,4.0,52.507847
4348,371.0,4.0,52.52522
4349,371.5,4.0,52.54256
4350,372.0,4.0,52.559875
4351,372.5,4.0,52.577164
4352,373.0,4.0,52.594425
4353,373.5,4.0,52.61166
4354,374.0,4.0,52.62886
4355,374.5,4.0,52.646034
4356,375.0,4.0,52.66319
4357,375.5,4.0,52.6803
4358,376.0,4.0,52.697395
4359,376.5,4.0,52.714466
4360,377.0,4.0,52.731503
4361,377.5,4.0,52.74851
4362,378.0,4.0,52.76549
4363,378.5,4.0,52.782444
4364,379.0,4.0,52.799374
4365,379.5,4.0,52.816273
4366,380.0,4.0,52.83314
4367,380.5,4.0,52.849987
4368,381.0,4.0,52.866802
4369,381.5,4.0,52.883595
4370,382.0,4.0,52.900356
4371,382.5,4.0,52.91709
4372,383.0,4.0,52.9338
4373,383.5,4.0,52.95048
4374,384.0,4.0,52.967133
4375,384.5,4.0,52.98376
4376,385.0,4.0,53.000355
4377,385.5,4.0,53.01693
4378,386.0,4.0,53.033474
4379,386.5,4.0,53.04999
4380,387.0,4.0,53.066486
4381,387.5,4.0,53.082954
4382,388.0,4.0,53.099392
4383,388.5,4.0,53.115807
4384,389.0,4.0,53.132195
4385,389.5,4.0,53.148556
4386,390.0,4.0,53.16489
4387,390.5,4.0,53.181202
4388,391.0,4.0,53.197483
4389,391.5,4.0,53.21374
4390,392.0,4.0,53.22997
4391,392.5,4.0,53.246178
4392,393.0,4.0,53.262356
4393,393.5,4.0,53.278515
4394,394.0,4.0,53.294636
4395,394.5,4.0,53.310745
4396,395.0,4.0,53.326824
4397,395.5,4.0,53.34288
4398,396.0,4.0,53.358913
4399,396.5,4.0,53.374916
4400,397.0,4.0,53.390896
4401,397.5,4.0,53.406857
4402,398.0,4.0,53.422787
4403,398.5,4.0,53.438694
4404,399.0,4.0,53.45458
4405,399.5,4.0,53.47044
4406,400.0,4.0,53.48628
4407,400.5,4.0,53.50209
4408,401.0,4.0,53.51788
4409,401.5,4.0,53.53365
4410,402.0,4.0,53.54939
4411,402.5,4.0,53.565105
4412,403.0,4.0,53.580807
4413,403.5,4.0,53.59648
4414,404.0,4.0,53.612133
4415,404.5,4.0,53.627758
4416,405.0,4.0,53.64337
4417,405.5,4.0,53.658955
4418,406.0,4.0,53.67452
4419,406.5,4.0,53.69006
4420,407.0,4.0,53.70558
4421,407.5,4.0,53.721073
4422,408.0,4.0,53.736553
4423,408.5,4.0,53.75201
4424,409.0,4.0,53.767445
4425,409.5,4.0,53.782856
4426,410.0,4.0,53.798252
4427,410.5,4.0,53.813618
4428,411.0,4.0,53.828968
4429,411.5,4.0,53.844303
4430,412.0,4.0,53.859615
4431,412.5,4.0,53.874905
4432,413.0,4.0,53.89017
4433,413.5,4.0,53.905422
4434,414.0,4.0,53.920654
4435,414.5,4.0,53.935863
4436,415.0,4.0,53.95106
4437,415.5,4.0,53.96623
4438,416.0,4.0,53.98138
4439,416.5,4.0,53.996517
4440,417.0,4.0,54.011635
4441,417.5,4.0,54.02673
4442,418.0,4.0,54.041813
4443,418.5,4.0,54.056873
4444,419.0,4.0,54.071915
4445,419.5,4.0,54.08694
4446,420.0,4.0,54.101948
4447,420.5,4.0,54.11694
4448,421.0,4.0,54.13191
4449,421.5,4.0,54.146862
4450,422.0,4.0,54.1618
4451,422.5,4.0,54.17672
4452,423.0,4.0,54.191624
4453,423.5,4.0,54.206512
4454,424.0,4.0,54.22138
4455,424.5,4.0,54.236237
4456,425.0,4.0,54.251072
4457,425.5,4.0,54.26589
4458,426.0,4.0,54.280693
4459,426.5,4.0,54.295483
4460,427.0,4.0,54.310253
4461,427.5,4.0,54.325012
4462,428.0,4.0,54.33975
4463,428.5,4.0,54.354473
4464,429.0,4.0,54.36919
4465,429.5,4.0,54.383884
4466,430.0,4.0,54.398563
4467,430.5,4.0,54.413227
4468,431.0,4.0,54.427876
4469,431.5,4.0,54.442513
4470,432.0,4.0,54.45713
4471,432.5,4.0,54.471737
4472,433.0,4.0,54.486332
4473,433.5,4.0,54.500908
4474,434.0,4.0,54.51547
4475,434.5,4.0,54.530014
4476,435.0,4.0,54.54455
4477,435.5,4.0,54.55907
4478,436.0,4.0,54.57358
4479,436.5,4.0,54.588074
4480,437.0,4.0,54.602554
4481,437.5,4.0,54.617023
4482,438.0,4.0,54.631474
4483,438.5,4.0,54.645916
4484,439.0,4.0,54.660343
4485,439.5,4.0,54.674755
4486,440.0,4.0,54.68916
4487,440.5,4.0,54.70354
4488,441.0,4.0,54.71792
4489,441.5,4.0,54.73228
4490,442.0,4.0,54.74663
4491,442.5,4.0,54.760967
4492,443.0,4.0,54.775288
4493,443.5,4.0,54.789604
4494,444.0,4.0,54.8039
4495,444.5,4.0,54.818188
4496,445.0,4.0,54.832466
4497,445.5,4.0,54.84673
4498,446.0,4.0,54.86098
4499,446.5,4.0,54.875217
4500,447.0,4.0,54.889442
4501,447.5,4.0,54.903656
4502,448.0,4.0,54.917862
4503,448.5,4.0,54.93205
4504,449.0,4.0,54.946228
4505,449.5,4.0,54.9604
4506,450.0,4.0,54.97455
4507,450.5,4.0,54.988697
4508,451.0,4.0,55.002827
4509,451.5,4.0,55.01695
4510,452.0,4.0,55.031055
4511,452.5,4.0,55.045155
4512,453.0,4.0,55.05924
4513,453.5,4.0,55.073315
4514,454.0,4.0,55.08737
4515,454.5,4.0,55.10143
4516,455.0,4.0,55.115463
4517,455.5,4.0,55.12949
4518,456.0,4.0,55.14351
4519,456.5,4.0,55.15751
4520,457.0,4.0,55.171505
4521,457.5,4.0,55.18549
4522,458.0,4.0,55.19946
4523,458.5,4.0,55.21342
